Manuscript,Canonical Story ID,ID Number,ID Letter,Recension ID,Incipit,Canonical Incipit
EMML (HMML) 6835,1024,1024,,,… ስምዑ፡ ንነግረክሙ፤ ወሀለወት፡ ቤተ፡ ክርስቲያን፡ ዘተሐንፀት፡ በስማ፡ … በሀገረ፡ ሥምረተ፡ አብ። ወነበረ፡ ፩መነኮስ፡ ውስተ፡ ዛቲ፡ ቤተ፡ ክርስቲያን፡ ዘኢይወፅእ፡ እምቅጽራ፡ መዐልተ፡ ወሌሊተ፡ ፅሙድ፡ ለተግባረ፡ እግዚአብሔር፡ ወእሱር፡ በሐብለ፡ ፍቅራ፡ … ።,TRUE
EMML (HMML) 6835,1025,1025,,,ተአምር፡ ዘገብረት፡ ሎቱ፡ … በምድረ፡ ግብጻዊት፡ ለ፩ሕፃን፡ ዘተሰምየ፡ ቍርባነ፡ ድንግል። እስመ፡ ታፈቅሮ፡ ለዘተሰምየ፡ በስማ። ወወልዳኒ፡ እስመ፡ ወሀባ፡ ኪዳነ፡ ከመ፡ ታድኅኖ። በእንተዝ፡ ዐቀበቶ፡ ለውእቱ፡ ሕፃን። ,TRUE
EMML (HMML) 6835,1026,1026,,,ተአምር፡ ዘገብረት፡ ሎቱ፡ … ለውእቱ፡ ሕፃን፡ ሶበ፡ ልኅቀ፡ ወሶበ፡ በጽሐ፡ አምጣነ፡ ትምህርት፡ ወሀብዎ፡ ለመምህር። እንዘ፡ ይትመሀር፡ አጽንዐ፡ መልክዐ፡ … ። ሶበ፡ አጽንዐ፡ ኢይደግማ፡ በጽሚት። አላ፡ በክላሕ፡ ወበዜማ፡ እመሠረታ፡ እስከ፡ ፍጻሜሃ፡ ከመ፡ ዘያበጽሕዎ፡ ካህናት፡ በቤተ፡ ክርስቲያን፡ ወውእቱኒ፡ ያበጽሕ፡ ኵለሄ፡ በክላሕ። ወይትአመር፡ ኀበ፡ ሖረ፡ በክላሁ፡ እንዘ፡ ይብላ፡ ሰላም፡ ሰላም፡ እምጊዜ፡ ወፈረ፡ ውስተ፡ ገዳም፡ ጊዜ፡ ጽባሕ፡ እስከ፡ የአቱ፡ ኢየዐርፍ፡ እንዘ፡ ይጸውዕ፡ ስማ፡ በክላሕ።,TRUE
EMML (HMML) 6835,1027,1027,,,ተአምር፡ ዘገብረተ፡ እግዝእትነ፡ ማርያም፡ በቤተ፡ ክርስቲያን፡ ዘተሐንጸት፡ በስማ፡ በሀገረ፡ ሥምረተ፡ አብ። ወለይእቲ፡ ቤተ፡ ክርስቲያን፡ ዐጸዳ፡ ሠናይ፡ ጥቀ፡ ዘይመስል፡ ዐጽቀ፡ ጽሕድ፡ በዐውዳ፡ ለቤተ፡ ክርስቲያን። ወይመስል፡ ከመ፡ ቅጽር፡ ዘተሐንጸ። ወ፩እምእሉ፡ ዐጸድ፡ ርሕበ፡ ወገዝፈ፡ ጥቀ። ወመጠነ፡ ግዝፈቱ፡ ይከውን፡ ከመ፡ ንኡስ፡ ቤት፡ ወቆሙኒ፡ ዐቢየ፡ ኮነ፡ ወተልዕለ፡ እምቤተ፡ ክርስቲያን፡ ወእምብዝኀ፡ ተልዕሎቱ፡ አድነነ፡ መንገለ፡ ቤተ፡ መቅደስ፡ ወአልጸቀ፡ ከመ፡ ይደምስሳ።,TRUE
EMML (HMML) 6835,1028,1028,,,… ስምዑ፡ አኀዊነ፡ ዕጹበ፡ ወመድምመ፡ ዘኮነ። ወነበረት፡ አሐቲ፡ ቤተ፡ ክርስቲያን፡ እምአህጉራተ፡ ኢትዮጵያ፡ ዘተሐንጸት፡ በስማ፡ … በመዋዕሊሁ፡ ለጳ ጳስነ፡ አቡነ፡ ማርቆስ። ኀበ፡ ዛቲ፡ ቤተ፡ ክርስቲያን፡ ዘዘከርናሃ፡ ቅድመ፡ ነበሩ፡ ፫ቀሳውስት፡ ዘይትለአክዋ፡ ለቤተ፡ ክርስቲያን። ለእሉ፡ አዕቀፎሙ፡ ጸላኢ፡ በግብረ፡ ዝሙት። ፩ወለደ፡ ፫ወ፩ወለደ፡ ፪ተ፡ ወሣልሳዊሰ፡ ኢወለደ። ወዘምዎሰ፡ ኢኀደገ። ወእንዘ፡ ይነብሩ፡ በዝንቱ፡ ግብር፡ ከመ፡ አረማዊ፡ ወበ ለፌ፡ ይትበሀሉ፡ ካህናት፡ ወቀዳስያን፡ ወሰብአ፡ ቤታኒ፡ ለእግዝእትነ፡ ማርያም፡ ይትበሀሉ።,TRUE
EMML (HMML) 6835,1029,1029,,,ተአምር፡ ዘገብረት፡ ሎሙ፡ ለአበው፡ ቅዱሳን፡ ወለአኀው፡ ንጹሓን። ወእምእሉ፡ ፩አቡሆሙ፡ ወአበምኔት፡ ውእቱ፡ ጽሙድ፡ ለገድለ፡ ቅዱሳን። ወኢይወፅእ፡ እምቤታ፡ … መዐልተ፡ ወሌሊተ። ወኢየሐልያ፡ ለትካዘ፡ ዓለም። ለመብልዕኒ፡ ወለመስቴ፡ ኢይዜከሮሙ። ወአራዙኒ፡ አነዳ፡ በግዕ፡ ውእቱ።,TRUE
EMML (HMML) 6835,1030,1030,,,ተአምር፡ ዘአስተርአየት፡ … ወዘሠርዐት፡ ሎቱ፡ ሥርዓተ፡ ቤቱ፡ ለውእቱ፡ መነኮስ፡ ዘአምጽአት፡ ሎቱ፡ አዕዋፈ። ወነበሩ፡ ሎቱ፡ አርድእት፡ ዘይትለአክዎ። ወበአቱኒ፡ ቅሩበ፡ ቤታ፡ … ። ወመልዕልቴሁ፡ ሀሎ፡ ዓቢይ፡ ጸድፍ፡ ዘይርሕቅ፡ ርእሱ፡ ለዓይን፡ ዘአልቦቱ፡ ፍኖት፡ ዘያዓርግ፡ ላዕለ፡ ወዘያወርድ፡ ታሕተ። ቆሙኒ፡ ምጡቅ፡ ጥቀ፡ ወግድ ሙኒ፡ ርሒብ፡ ምሕዋረ፡ መንፈቀ፡ መዐልት።,TRUE
EMML (HMML) 6835,1031,1031,,,ተአምር፡ ዘግብረት፡ … ለቤተ፡ ክርስቲያን፡ ዘተሐንጸት፡ በስማ፡ በሀገረ፡ ሠምሮ። ወሀሎ፡ ፩ካህን፡ ዘይትለአካ፡ ለቤተ፡ ክርስቲያና። ወምሁረ፡ ጥበብ፡ ብእሲሁ። መጽሐፈኒ፡ የአምር፡ ወግብረ፡ እድኒ፡ ኵሎ፡ በይነ፡ ግብረ፡ እዱኒ፡ ይመትር፡ ዐጸዳ። ወእግዝእትነሂ፡ ትቤሎ፡ ኅድግ። ለዘይመትር፡ ዐጸድየ፡ ኢያፈቅሮ፡ ልብየ። አበየ፡ መቲረኒ፡ ኢየኀድግ። ወነገራኒ፡ ዘትቤሎ፡ ይነግር፡ ለኵሉ፡ ሰብእ።,TRUE
EMML (HMML) 6835,1032,1032,,,ተአምር፡ ዘከሠተት፡ ሎቱ፡ ለ፩መነኰስ፡ ዘስሙ፡ ጢሞና፡ ዘይነብር፡ በሀገረ፡ ምሥራቅ። ወዜነወቶ፡ ሐዘነ፡ ልቡናሃ፡ በከመ፡ ዜነዎ፡ ወልዳ፡ መድኃኔ፡ ዓለም፡ ለውእቱ፡ ጢሞና፡ ሶበ፡ ኀዘነ፡ በመባአ፡ ጽዮን። ወይቤሎ፡ ርኢ፡ ጢሞና፡ ዘገብረ፡ መባአ፡ ጽዮን። ሶበ፡ ነደ፡ ልብየ፡ በፍቅረ፡ ዚአሁ፡ ወረቁ፡ ምራቅየ፡ ውስተ፡ ልብሱ፡ ከመ፡ ኢይትፈለጥ፡ እምኔሁ፡ በመዓልት፡ ወበሌሊት። [ወውእቱ፡ አውሐሶ፡ ለካልእ፡] እስኩ፡ ርእዮ፡ ለዝ፡ ነገር። ሰሚኦ፡ ጢሞና፡ ጸውዖ፡ ለመባ አ፡ ጽዮን። ወይቤሎ፡ ለምንት፡ ታውሕስ፡ ልብስከ፡ ለሰብእ። ናሁ፡ ዜነወኒ፡ እግዚእኒ፡ ሐዘኖ። ወይቤሎ፡ መባአ፡ ጽዮን፡ እወ፡ ገበርኩ፡ ሶበ፡ አገበረኒ፡ ሰብ እ።98 ወዘንተ፡ ብሂሎ፡ ወድቀ፡ ወአንገርገረ፡ ዲበ፡ ምድር። ወይቤ፡ እፎ፡ እከውን፡ እምድኅረዝ፡ እመ፡ ሐዘነ፡ እግዚእየ። ወይቤሎ፡ ጢሞና፡ ኢትቅብጽ፡ ወል ድየ፡ ተስፋ። እስመ፡ እግዚእነ፡ መሐሪ፡ ውእቱ። ባሕቱ፡ ንስአሎ። ወዘንተ፡ ብሂሎ፡ አስተሳለሞሙ፡ ወአዕረቆሙ።,TRUE
EMML (HMML) 6835,1033,1033,,,ተአምር፡ ዘገብረት፡ … በደብረ፡ ዘመዶ። ወነበረ፡ ፩መነኮስ፡ ዘስሙ፡ ማኅደረ፡ ክርስቶስ፡ ዘያፈቅራ፡ … ወዘይትለአክ፡ ለቤተ፡ ክርስቲያና። ወአመኒ፡ ሤምዎ፡ ኤጲስ፡ ቆጶሰ፡ ለቤተ፡ ክር ስቲያና፡ ዐቀበ፡ ሥርዓታ፡ ወሕጋ፡ ወአሥመሮሙ፡ ለሰብአ፡ ቤታ። ወሢመቶሂ፡ ኀደገ፡ በፈቃዱ፡ እንዘ፡ ኢይሥዕርዎ፡ አላ፡ እንዘ፡ ይስእልዎ፡ ወይቤልዎ፡ ኢትኅድግ፡ ሢመተከ። እስመ፡ ለእግዚአብሔርኒ፡ ወለሰብእኒ፡ ታሠምር፡ አንተ። ወይ ቤሎሙ፡ ኅድጉኒ፡ ለእመ፡ በዝኀ፡ መዋዕለ፡ ሢመት፡ ይገብእ፡ ንዝህላል። አሜሃ፡ ይትበአስ፡ ሰብእ፡ ምስለ፡ ፈጣሪሁ። ወዘንተ፡ ብሂሎ፡ ኀደገ፡ ሢመቶ።,TRUE
EMML (HMML) 6835,1034,1034,,,ተአምር፡ ዘገብረት፡ … በቤተ፡ ክርስቲያን፡ ዘተሐነጸት፡ በስማ፡ በሀገረ፡ ሥምረተ፡ አብ። ስምዑ፡ ንነግረክሙ፡ አኀውየ፡ ዘገብረት፡ ተአምረ፡ በከመ፡ ገብረ፡ ወልዳ፡ ለፍቁሩ፡ መባአ፡ ጽዮን፡ ሶበ፡ መጽአት፡ ኀቤሁ፡ ብእሲት፡ ኀዚላ፡ ወልዳ፡ ሕሙመ። ወትቤሎ፡ ንሥኦ፡ ለዝ፡ ሕፃን፡ ወፈውሶ፡ በጸሎትከ፡ ወይኩንከ፡ ገብረ። ወይቤላ፡ አንሰ፡ ለልየ፡ ገብር፡ ለእግዚእየ፡ እፎ፡ እትወከፍ፡ ገብረ። አላ፡ ሀቢዮ፡ ለእግዚኡ፡ መድኀኔ፡ ዓለም። ወሰሚዓ፡ ብእሲት፡ ትቤ፡ ይኩን፡ በከመ፡ ትቤ። ወሶቤሃ፡ አፍአሞ፡ እምፍርፋራተ፡ ተዝካሩ፡ ለመድኀኔ፡ ዓለም። አሜሃ፡ ተፍአ፡ ዘይ መስል፡ ሕመተ፡ ወአቃርብተ።,TRUE
EMML (HMML) 6835,1035,1035,,,ተአምር፡ ዘገብረት፡ … ንነግረክሙ። ወነበረ፡ ፩ብእሲ፡ በመዋዕሊሁ፡ ለዘወልደ፡ ማርያም። ወውእቱ፡ ብእሲ፡ በስምሰ፡ ክርስቲያናዊ፡ ወበግብርሰ፡ ውፁእ፡ እምሕገ፡ ክርስቲ ያን። ወሀገሩኒ፡ ታሕተ፡ ወግረ፡ ስኂን፡ ሀገረ፡ ቅዱሳን፡ እንዘ፡ ይነብር፡ በሀገ ረ፡ ቅዱሳን፡ ኢይሳተፎሙ፡ ለቅዱሳን፡ በግብር፡ አላ፡ ይገብር፡ ግብረ፡ አረሚ። ለጾምኒ፡ ወለጸሎትኒ፡ ኢያአምሮሙ፡ ወለኵሉ፡ ሥርዐተ፡ ቤተ፡ ክርስቲያን፡ ወለካህናትኒ፡ ኢይትኤዘዞሙ። ወሶበ፡ ይብልዎ፡ ዮም፡ ሰንበት፡ ወዮምሰ፡ በዓለ፡ እግዝእትነ፡ ኢይደሉ፡ ይትገበሩ፡ ሶበ፡ ይብልዎ፡ ይትቃጸቦሙ።,TRUE
EMML (HMML) 6835,1036,1036,,,ተአምር፡ ዘገብረት፡ … [በላዕለ፡፩ብእሲ፡] ዘይነብር፡ ማእከለ፡ ፪ኤ፡ ደብረ፡ ስኂን፡ ወመፍቀሬ፡ ንዋይ፡ ውእቱ። እንዘ፡ ንዋዩ፡ ይከውን፡ ብዙኀ፡ ወኢይመስሎ፡ ዘአጥረየ፡ ፩ደ፡ ኅጠተ። ወገራህቱኒ፡ ብዙኅ፡ ኀበ፡ብዙኅ፡ አህጉር፡ ይትጌበር። ወበዝንቱ፡ ፃማሁ፡ ኢያዐርፎሙ፡ ለድኩማን። ወለቤተ፡ ክርስቲያንሂ፡ ኢያወፊ፡ ሕዳጠ፡ ኢመሥዋዕተ፡ ወኢዕጣነ፡ ዘይከውና፡ መድኃኒተ፡ ለነፍሱ። አላ፡ እመ፡ ይረክብ፡ ንዋየ፡ ቤተ፡ ክርስቲያን፡ ይነሥእ፡ ለርእሱ። ወእምብዝኀ፡ ፍቅረ፡ ንዋይ፡ ይሥዕር፡ በዐለ፡ ብሂሎ፡ እረክብ፡ ብዙኀ።,TRUE
EMML (HMML) 6835,1037,1037,,,ተአምር፡ ዘአስተርአየቶ፡ እግዝእትነ፡ ወተናገረቶ፡ ለ፩መነኮስ፡ ዘስሙ፡ ወልደ፡ ሐዋርያት። መጺኦ፡ እምደብረ፡ ሊባኖስ፡ ነበረ፡ ውስተ፡ ደብረ፡ ዘመዶ፡ በተባሕ ትዎ። ወምሁረ፡ መጽሐፍ፡ ውእቱ፡ ምስለ፡ ገቢሮቱ፡ በአማን፡ ወልደ፡ ሐዋርያ ት፡ ውእቱ። ወአሐተ፡ ዕለተ፡ በዊኦ፡ ውስተ፡ ቤተ፡ ሥዕላ፡ … እንዘ፡ ያስቆቁ፡ ተዘኪሮ፡ ስቅለ ቶ፡ ለወልዳ፡ እስመ፡ ልማዱ፡ ውእቱ፡ እንዘ፡ ይዜከር፡ ሕማማቲሁ፡ ለወልደ፡ እግዚአብሔር፡ ይደክም፡ ኃይሉ፡ ወይትቀጠቀጥ፡ አዕፅምቲሁ። አንብዑኒ፡ ይወርድ፡ ከመ፡ ነቅዐ፡ ማይ፡ ወከመ፡ ዝናም፡ ዘአሜ፡ ክረምት፡ ይወሕዝ፡ ዲበ፡ አዕይንቲሁ፡ ወይወርድ፡ ውስተ፡ሐቌሁ፡ ወይበጽሕ፡ ውስተ፡ እገሪሁ። ወትርሕ ስ፡ ምድር፡ በአንብዑ፡ ዘቆመ፡ ባቲ።,TRUE
EMML (HMML) 6835,1038,1038,,,ተአምር፡ ካዕበ፡ ዘአስተርአየቶ፡ … ለወልደ፡ ሐዋርያት፡ እንዘ፡ ውስተ፡ ቤተ፡ መቅደስ፡ ቀዊሞ፡ ቅድመ፡ ታቦት፡ እንዘ፡ ያነብብ፡ ማኅሌተ፡ ጽጌ፡ ወጠኑ፡ ካህናት፡ ዝማሬ፡ ከዊኖሙ፡ ኀበ፡ ዘወትር፡ ምቅዋሞሙ፡ ሶቤሃ፡ ተንሥአት፡ … ወትቤሎ፡ ወልደ፡ ሐዋርያት፡ ሖርኩ፡ ኀበ፡ ውሉድየ፡ እለ፡ ወጠኑ፡ ማኅሌተ፡ ከመ፡ እቁም፡ ምስሌሆሙ፡ ወአጽን ዖሙ፡ እምድካምአስቄጥስ እምኔበው ፡ ቅዱሳን ፡ ዘአስረፉ ፡ እሌ ፡ አልቦሙ ፡ ኀልቊ ። ወይቤላ፡ ወልደ፡ ሐዋርያት፡ እንዘ፡ ዘልፈ፡ እቀውም፡ ቅድ ሜኪ፡ ወአነብብ፡ ውዳሴኪ፡ ለምንት፡ ኢታወሥእኒ፡ ቃለ፡ ወኢታጸንዕኒ፡ እምድ ካም።,TRUE
EMML (HMML) 6835,1039,1039,,,ተአምር፡ ዘገብረት፡ … ወዘአስተርአየት፡ ኀይላ፡ ላዕለ፡ ቀሳጢ፡ ሶበ፡ ቀሰጠ፡ አትሮኑሳ፡ ወወሰዶ፡ ኀበ፡ ማኅደረ፡ ክርስቶስ፡ መኰንነ፡ ጠጠራ። ሶበ፡ ርእዮ፡ መኰንን፡ ተፈሥሐ፡ ጥቀ። እስመ፡ ሠናይ፡ ውእቱ፡ ዘጠምዕዎ፡ ወሤረይዎ፡ በቀለም፡ ወወሀቦ፡ ብዙኀ፡ ንዋየ። ሤጦ፡ ለቀሳጢ።,TRUE
EMML (HMML) 6835,1040,1040,,,ተአምር፡ ዘአስተርአየቶ፡ ወዘዜነወቶ፡ ምሥጢረ፡ … ለንጉሥነ፡ የዋህ፡ ወርኅሩኅ፡ ከመ፡ አምላኩ፡ ስሙአ፡ ዜና፡ ላሊበላ፡ ወስመ፡ መንግሥቱ፡ ገብረ፡ መስቀል፡ በእንተ፡ ወልዱ፡ ዘወለዶ፡ በ፪፡ ፍና፡ ፩ዱኒ፡ ወልደ፡ እኍሁ፡ በሥጋ፡ ወ፩ዱኒ፡ ዘተሐበዮ፡ በመንፈስ፡ ቅዱስ። ወነሥኦ፡ እምሕፅነ፡ እሙ፡ ወአንበሮ፡ ምስሌሁ።,TRUE
EMML (HMML) 6835,1041,1041,,,ተአምር፡ ዘከሠተት፡ ለንጉሥነ፡ ነአኵቶ፡ ለአብ፡ አመ፡ ኀበ፡ ውርዙቱ፡ ወተነበየት፡ ላዕሌሁ፡ ወአለበወቶ፡ ነገረ፡ ዘይከውን፡ ድኅረ፡ በላዕሌሁ። ወትቤሎ፡ ኦሕ ፃን፡ ፍቁረ፡ ወልድየ፡ ወሊተኒ፡ ፍቁርየ፡ ጽናዕ፡ ወተጋደል፡ በዝንቱ፡ ገድልከ፡ ወፈጽም፡ ዘወጠንከ፡ ወኢትግባእ፡ ለድኅር፡ እምዝንቱ፡ ፃማከ። ወአነኒ፡ አዐቅበከ፡ ወኢይትፈለጥ፡ እምኔከ፡ መዓልተ፡ ወሌሊተ። ወአለበወቶ፡ ለ፩ዱ፡ ነገረ፡ ትንቢት፡ ወትቤሎ፡ ዝንቱ፡ አቡከ፡ ላሊበላ፡ ይሁበከ፡ መንግሥቶ፡ እንዘ፡ ሀሎ፡ በሕ ይወቱ። ካዕበኒ፡ ይነሥአከ። አሜሃ፡ ኢትሕዝን፡ ተዐገሥ፡ ወኢይትቈጣዕ፡ ልብከ።,TRUE
EMML (HMML) 6835,1042,1042,,,ተአምር፡ ዘአስተርአየቶ፡ … ለ፩መነኮስ፡ ዘስሙ፡ በኵረ፡ ጽዮን፡ ኀበ፡ ተባሕተወ፡ ምስለ፡ አኀዊ ሁ፡ ፬ቱ። ወይእቲ፡ በአት፡ ዘተባሕተወ፡ ባቲ፡ ወይብልዋ፡ ነበረት፡ ባቲ፡ … አመ፡ ጐየት፡ እምነ፡ ሄሮድስ፡ ርጉም። ወሖረት፡ ምድረ፡ ግብጽ፡ ወበህየ፡ በጽ[ሐ]ት፡ ምድረ፡ ኢትዮጵያ፡ ወነበረት፡ ውስተ፡ ይእቲ፡ በአት፡ ፯ተ፡ አውራኀ፡ ምስለ፡ ፍቁር፡ ወልዳ፡ ምስለ፡ ዮሴፍ፡ ወሰሎሜ።,TRUE
EMML (HMML) 6835,1043,1043,,,ተአምር፡ ዘአለበወቶ፡ … ወከሠተት፡ ሎቱ፡ ምሥጢራ፡ ለቤተ፡ ክርስቲያን፡ ለዘርአ፡ ያዕቆብ፡ ንጉሥ፡ ጻድቅ፡ ወምእመን፡ አመ፡ ቦአ፡ ኀበ፡ ቤተ፡ ክርስቲያን። ወይእቲ፡ ቤተ፡ ክርስቲያን፡ ሕንጽት፡ በስማ፡ …። ሶበ፡ ቆመ፡ ቅድመ፡ ታቦተ፡ ዚአሃ፡ ከመ፡ ይጸሊ፡ *አመ፡ አስመከ፡ ዲበ፡ ዐምድ፡ ገሠጸቶ፡ ወትቤሎ፡ ለምንት፡ ትገፍዐኒ፡ ወኢትጸዐን፡ ላዕሌየ።,TRUE
EMML (HMML) 6835,1044,1044,,,ተአምር፡ ዘገብረት፡ ሎቱ፡ … ዘደብረ፡ ዘመዶ፡ ለ፩መነኮሰ፡ ዘስሙ፡ ቍርባነ፡ ድንግል፡ ቀዳሚ፡ ዘአድኀነቶ፡ እምበላዒ፡ ነምር፡ ወእምቀታሊኒ፡ አረሚ። ወእምንእሱ፡ ዘዐቀበቶ፡ እምኵሉ፡ መከራ። ወአመኒ፡ ልህቀ፡ ወደክመ፡ ኀይሉ፡ እመንገነ፡ ጸላኢ።,TRUE
EMML (HMML) 6835,1045,1045,,,ስምዑ፡ ንነግረክሙ፡ አኀውየ፡ ቃለ፡ ተአምር፡ ዘአስምዐቶሙ፡ ለሰብአ፡ ደብረ፡ ዘመዶ፡ ወአጽንዐቶሙ። እስመ፡ ነበሩ፡ በየውሀት፡ ወኢየአምርዎ፡ ወኢይትቀነይዎ፡ ለግዕዘ፡ ሥጋ፡ ዘእንበለ፡ ጸሎት፡ ወሰጊድ፡ ኢይትኀሠሡ። እደውኒ፡ ኢይትጌበሩ፡ ገራህተ፡ ዘእንበለ፡ ኅዳጣን። ወአንስትኒ፡ ኢያአምራ፡ ግብረ፡ እድ፡ እንበለ፡ ጸሎት፡ ወሰጊድ። ወኢያጻምዋ፡ ሥጋሆን፡ እደውኒ፡ ወአንስትኒ፡ በኃሢሠ፡ ሲሳይ፡ ወአራዝ። ወበእንተዝ፡ ያጠውቆሙ፡ ምንዳቤ፡ ሥጋ፡ በይነ፡ ኀዲጎቶሙ፡ ግብረ፡ እድ።,TRUE
EMML (HMML) 6835,1046,1046,,,ተአምር፡ ዘገብረት፡ … በመዋዕሊሁ፡ ለፈቃደ፡ ክርስቶስ። ሶበ፡ አጽሐቡ፡ አራዊት፡ ወአፍለሱ፡ መቃብረ፡ ወበልዑ፡ ምውታነ፡ በዊኦሙ፡ ውስተ፡ ቤተ፡ ክርስቲያን። ወሶበ፡ ርእዩ፡ ሰብአ፡ ሀገር፡ ካህናት፡ ወመነኮሳት፡ ወነገርዎ፡ ለአቡሆሙ፡ እንዘ፡ ይብሉ፡ አና ቅጸ፡ ቤተ፡ ክርስቲያን፡ አጺወነ፡ ነሐውር፡ ምሴተኒ። ወጽባሐኒ፡ ንረክቦሙ፡ በከመ፡ ተአጽዉ፡ ወለመቃብር፡ ንረክቦ፡ ርሕወ፡ ወለሥጋ፡ ሰብእ፡ ይትረከብ፡ ከዊኖ፡ ዘተበትከ። በአይቴ፡ በዊኦ፡ ይበልዕ። ዝንቱ፡ ነገር፡ አጥወቀነ፡ ጥቀ።,TRUE
EMML (HMML) 6835,1047,1047,,,ወሀለወት፡ አሐቲ፡ ቤተ፡ ክርስቲያን፡ ዘተሐንጸት፡ በስማ፡ … በሀገረ፡ ሥምረተ፡ አብ። ወኀበ፡ ዛቲ፡ ቤተ፡ ክርስቲያን፡ ሀለወት፡ አሐቲ፡ ብእሲት፡ ዘስማ፡ ወለተ፡ ንግሥት። ወታፈቅራ፡ … ። ወመፍቀሪተ፡ ነዳያን፡ ይእቲ። ወእደዊሃ፡ ፍቱሕ፡ ለውሂብ፡ ዘረከበት። ወገይሠ፡ ቤተ፡ ክርስቲያንሂ፡ ኢታፀርዕ፡ መዓልተ፡ ወሌሊተ።,TRUE
EMML (HMML) 6835,1048,1048,,,ተአምር፡ ዘገብረት፡ ሎቱ፡ … በደብረ፡ ዘመዶ፡ ለአቡነ፡ ሲኖዶስ፡ ዘተሰምየ፡ ወልደ፡ ዮሐንስ፡ አመ፡ ተሠይመ፡ ዐቃቢሃ፡ ወሠራዔ፡ ሕጋ፡ ለደብረ፡ ዘመዶ። ወለይእቲ፡ ቤተ፡ ክርስቲያን፡ የሀውካ፡ ማይ፡ ዘይመጽእ፡ መልዕልተ፡ ጾላዕት፡ እኂዞ፡ እምበ አተ፡ ክረምት፡ እስከ፡ ወርኀ፡ መስከረም፡ የሀውካ፡ ጥቀ፡ ወበካልኣትኒ፡ አውራ ኅ፡ ሶበ፡ ይዘንም፡ ዝናም፡ የሀውካ።,TRUE
EMML (HMML) 6835,1049,1049,,,ተአምር፡ ዘገብረት፡ … በቤተ፡ ክርስቲያና፡ ዘተሐንፀት፡ በስማ፡ በሀገረ፡ ሥምረተ፡ አብ። ወሀለ ወት፡ አሐቲ፡ ብእሲት፡ ኅሪት፡ ዘታፈቅራ፡ ለእግዝእትነ፡ ማርያም፡ ወለወልዳ፡ እግዚእነ፡ ኢየሱስ፡ ክርስቶስ። ወኢትወፅእ፡ እምቤተ፡ ክርስቲያን፡ መዐልተ፡ ወሌሊተ፡ እምቅድመ፡ ይባርክ፡ ቀሲስ፡ በማኅተም፡ [እንዘ፡ ይብል፡] እግዚአብሔ ር፡[የሀሉ፡ ምስለ፡ ኲልክሙ፡]። ወኀበ፡ ትቀውም፡ ይሁብዋ፡ ፩ደ፡ ምርጉዘ፡ እምቅዋመ፡ ዚአሆሙ፡ ዘይትመረጐዙ። ወረሰይዋ፡ ለይእቲ፡ በትር፡ በትረ፡ ብእሲት። ወሶበ፡ ይወፅኡ፡ ካህናት፡ እምቤተ፡ ክርስቲያን፡ ትሁቦሙ፡ ለይእቲ፡ በትር።,TRUE
ESP (UH) AP-029,1050,1050,,,ወእምድኅረ፡ ነበረት፡ እግዝእትነ፡ ... ፮አውራኃ፡ ውስተ፡ ከርሠ፡ ባህር፡ ይቤላ፡ እግዚእነ፡ ኢየሱስ፡ ክርስቶስ፡ እንዘ፡ ሀሎ፡ ውስተ፡ ሕፅና፡ ለምንት፡ ትነብሪ፡ ኦእምየ፡ ውስተ፡ ባሕር፡,TRUE
ESP (UH) AQG-011,1051,1051,,,ወሀሎ፡ ፩መነኮስ፡ ውስተ፡ ፩ደብር፡ ወሠናይ፡ በኵሉ፡ ግብሩ፡ ወይፈጽም፡ ኵሎ፡ ቃላተ፡ ወንጌል፡ ዘይቤ፡ እግዚእነ፡ ለዘይፈቅድ፡ ይኩን፡ ረድኦ፡ ዘበመንኖ፡ ለተድላ፡ ዓለም፡ ኃላፊ፡ እንዘ፡ ይጸውር፡ መስቀለ፡ ሞቱ፨ ወነበረ፡ ውእቱ፡ መነኮስ፡ እንዘ፡ ይትጋድል፡ ወይጼሊ፡ ማዓልተ፡ ወሌሊተ፡ ቀዊሞ፡ ውስተ፡ ቤተ፡ ክርስቲያና፡ ለእግዝእትነ፡ ቅድስት፡ ማርያም፡ ዘበዕብራይስጢ፡ ማሪሃም፡ ወኮነ፡ አፉሁ፡ ፈልፈለ፡ ነቅዕ፡ ዘማየ፡ ሕይወት። ወይብል፡ ወሶበ፡ ቆምነ፡ ውስተ፡ ጽርኅኪ፡ ንሔሊ፡ ከመ፡ ውስተ፡ ሰማይ፡ ቀዋምያነ።,TRUE
