Macomber ID,Macomber Incipit,Manuscript for Macomber Incipit,Link,Notes and alternate forms of incipit by a few letters
334,ወሀለወት፡ አሐቲ፡ ቤተ፡ ክርስቲያን፡ እንተ፡ ተሐንጸት፡ በስማ፡ ለማርያም፡ ወብዙኃ፡ ተአምረ፡ ወመንክረ፡ ይትገበር፡ በውስቴታ። ወሀሎ፡ ብእሲ፡ ዐቃቤ፡ ዐንቀጸ፡ ቤተ፡ ክርስቲያን፡ መዐልተ፡ ወሌሊተ፡ ውእቱ፡ ይጠቅዕ፡ መጥቅዐ፡ በኵሉ፡ ጊዜ,EMML (HMML) 2275,https://w3id.org/vhmml/readingRoom/view/204104,
335,ወሀሎ፡ አሐዱ፡ መኰንን፡ መልአከ፡ ኀይሉ፡ ለንጉሥ፡ ወሖረ፡ ውስተ፡ ጸብዐ፡ ዕልዋን፡ ዘእንበለ፡ ሥምረተ፡ ሕሊናሁ፡ ለንጉሥ,EMML (HMML) 2275,https://w3id.org/vhmml/readingRoom/view/204104,
336,ወሀሎ፡ አሐዱ፡ መኰንን፡ ዘያፈቅራ፡ ለእግዝእትነ፡ ማርያም፡ በኵሉ፡ ልቡ፡ ወበኵሉ፡ ሕሊናሁ፡ ወሀለዉ፡ እምታሕቴሁ፡ ሠየምተ፡ ምድር፡ ብዙኃን፡ ወእምኔሆሙ፡ ሀለዉ፡ ፪፡ ሠየምት፡ እለ፡ ይትበአሱ፡ ወትረ፡ ወይትቃተሉ፡ በጽኑዕ፡ ቀትል,EMML (HMML) 2275,https://w3id.org/vhmml/readingRoom/view/204104,
337,ወሀሎ፡ አሐዱ፡ መነኮስ፡ ዘያፈቅራ፡ ለእግዝእትነ፡…. በኵሉ፡ ልቡ፡ ወይትለአካ፡ በኵሉ፡ ኀይሉ፡ ወአልቦቱ፡ ካልአ፡ ትካዘ፡ ኢለመፍቀደ፡ ሲሳዩ፡ ወኢለዐራዙ፡ ወባሕቱ፡ ገብረ፡ ጥሪቶ፡ ወመዝገቦ፡ ጾመ፡ ወጸሎተ,EMML (HMML) 2275,https://w3id.org/vhmml/readingRoom/view/204104,
338,ወሀሎ፡ አሐዱ፡ ክቡር፡ ንጉሥ፡ ዘያፈቅራ፡ ፈድፋደ፡ ለእግዝእትነ፡…. በኵሉ፡ ልቡ፡ ወይትለአካ፡ በኵሉ፡ ኃይሉ፡ ወሐነጸ፡ ላቲ፡ ሐዋዘ፡ መቅደስ፡ በስመ፡ ዚአሃ፡ ወአሠርገዋ፡ በወርቅ፡ ወበብሩር,EMML (HMML) 2275,https://w3id.org/vhmml/readingRoom/view/204104,
339,ወሀሎ፡ አሐዱ፡ ብእሲ፡ ዘሖረ፡ ኀበ፡ ብእሲተ፡ ብእሲ፡ ዘማዊት፡ ኀዲጎ፡ ብእሲቶ፡ ወአውሰበ፡ ኪያሃ። ወኀደገቶ፡ ይእቲኒ፡ ወዘመወት፡ ኀበ፡ ካልእ፡ ብእሲ። ወእምዝ፡ ቦአ፡ ውስተ፡ ልቡ፡ ቅንአተ፡ ዐቢየ፡ ወጽኑዓ፡ ወነሥአ፡ እሳተ፡ ወተንሥአ፡ ወሖረ፡ ወአውዓየ፡ ቤተ፡ ይእቲ፡ ብእሲት,EMML (HMML) 2275,https://w3id.org/vhmml/readingRoom/view/204104,
340,ወሀለወ፡ አሐዱ፡ ብእሲ፡ ዘኃደጋ፡ ለብእሲቱ፡ ወእምብዝኀ፡ ቍትዓሁ፡ ተኀጥአቶ፡ ብእሲቱ። ወእምዝ፡ ተንሥአት፡ አሐቲ፡ ብእሲት፡ ጎረ፡ ቤቱ፡ ወአውዓየት፡ ቤቶ፡ በእሳት,EMML (HMML) 2275,https://w3id.org/vhmml/readingRoom/view/204104,
341,ወሀለወት፡ አሐቲ፡ ቤተ፡ ክርስቲያን፡ እንተ፡ ተሐንጸት፡ በስማ፡ ለእግዝእትነ፡…. ወበአሐቲ፡ እምመዋዕል፡ በሌሊተ፡ እሑድ፡ ቦኡ፡ ሰረቅት፡ ውስተ፡ ቤተ፡ ክርስቲየና፡ ለእግዝእትነ፡ ማርያም፡ ወሰበሩ፡ ዐናቅጺሃ፡ ወነሥኡ፡ ኵሎ፡ ንዋየ፡ ቅድሳት,EMML (HMML) 2275,https://w3id.org/vhmml/readingRoom/view/204104,
342,ስምዑኬ፡ ተአምሪሃ፡ ለእግዝእትነ። መጽአ፡ አሐዱ፡ ብእሲ፡ ኀበ፡ ቤተ፡ ክርስቲያነ፡ እግዝእትነ፡ ማርያም፡ ወተሐወጸ፡ ልብሰ፡ ሐሪር፡ ወሖረ፡ ኀበ፡ ቤተ፡ መርዐ,EMML (HMML) 2275,https://w3id.org/vhmml/readingRoom/view/204104,
343,ርእዩኬ፡ ዘገብረት፡ እግዝእትነ፡ ማርያም፡ ውስተ፡ ቤተ፡ ክርስቲያና። ወበአሐዱ፡ እምመዋዕል፡ መጽአ፡ ዓረሚ፡ ምስለ፡ ሠራዊቱ፡ ዘያመዘብር፡ ኵሎ፡ አብያተ፡ ክርስቲያናተ። ወሶበ፡ አልጸቀ፡ ወበጽሐ፡ ኀበ፡ ይእቲ፡ ቤተ፡ ክርስቲያን፡ አጐየዩ፡ ካህናት፡ ታቦተ፡ ወለንዋየ፡ ቅድሳትሰ፡ ኀደጉ,EMML (HMML) 2275,https://w3id.org/vhmml/readingRoom/view/204104,
344,ወእምዝ፡ ንነግር፡ ዘገብረት፡ ተአምረ፡ እግዝእትነ፡ ማርያም፡ በላዕለ፡ ዝኩ፡ ዓረሚ። ወጠኑ፡ ሰብአ፡ ሀገር፡ ይኅርዱ፡ በግዓ፡ ለለ፡ ዕለተ። ወበአሐቲ፡ ዕለት፡ ኀጥኡ፡ በግዓ፡ ወተከዙ፡ ዐቢየ፡ ትካዝ,EMML (HMML) 2275,https://w3id.org/vhmml/readingRoom/view/204104,
345,ወሀሎ፡ አሐዱ፡ መነኮስ፡ ዘያፈቅራ፡ ፈድፋደ፡ ለእግዝእትነ፡ ማርያም፡ በኵሉ፡ ልቡ፡ ወበኵሉ፡ ነፍሱ፡ ወይጸውር፡ ሥዕለ፡ ዚአሃ፡ ኵሎ፡ ዕለታተ፡ ወኵሎ፡ ጊዜያተ,EMML (HMML) 2275,https://w3id.org/vhmml/readingRoom/view/204104,
346,ወሀሎ፡ አሐዱ፡ መነኮስ፡ ዘያፈቅራ፡ ለእግዝእትነ፡ ማርያም፡ በኵሉ፡ ልቡ፡ ወበኵሉ፡ ሕሊናሁ፡ እስመ፡ መምህረ፡ ደብር፡ ውእቱ። ወእንዘ፡ ሀለወ፡ ያንሶሱ፡ መካናተ፡ ለሰቢከ፡ እንበይነ፡ ሃይማኖት፡ ርትዕት፡ ወተእኅዘ፡ ሕማመ፡ ፈፀንት,EMML (HMML) 2275,https://w3id.org/vhmml/readingRoom/view/204104,
347,ስምዑኬ፡ ኵልክሙ፡ ደቂቀ፡ ቤተ፡ ክርስቲያን፡ ዜናሃ፡ ለእግዝእትነ፡…. ዘከመ፡ ገብረት፡ ኀይለ፡ ወተአምረ፡ በዕለተ፡ ወለደቶ፡ ለእግዚእነ፡ ወመድኃኒነ፡ ኢየሱስ፡ ክርስቶስ፡ በቤተ፡ ልሔም፡ ዘይሁዳ፡ እስመ፡ ከማሁ፡ ጽሑፍ፡ በነቢይ,EMML (HMML) 2275,https://w3id.org/vhmml/readingRoom/view/204104,
348,ወእምዝ፡ ንጽሕፍ፡ ኀይለ፡ ወተአምረ፡ ዘገብረት፡ እግዝእትነ፡ ማርያም፡ በደወለ፡ ግብጽ። ወአሐተ፡ ዕለተ፡ እንዘ፡ ተሐውር፡ በውስተ፡ ፍኖት፡ መልአ፡ ፈድፋደ፡ ሐሊብ፡ በውስተ፡ አጥባቲሃ,EMML (HMML) 2275,https://w3id.org/vhmml/readingRoom/view/204104,
349,ስምዑኬ፡ መንክረ፡ ወመድምመ፡ ኀይለ፡ ተአምሪሃ፡ ለእግዝእትነ፡…. ዘገብረት፡ ተአምረ፡ በኢየሩሳሌም፡ ቅድስት፡ ሀገረ፡ እግዚአብሔር። ወበውእቱ፡ መዋዕል፡ ሶበ፡ ገብሩ፡ ሁከከ፡ ወቀትለ፡ በላዕለ፡ ክርስቲያን፡ ተፀርዓ፡ ፍኖተ፡ ነጋድያን፡ እምጸብዓ፡ ፈያት፡ እኩያን,EMML (HMML) 2275,https://w3id.org/vhmml/readingRoom/view/204104,
350,ኀይል፡ ወተአምር፡ ዘገብረት፡ እግዝእትነ፡ ማርያም፡ በኢየሩሳሌም፡ ቅድስት፡ ሀገሩ፡ ለንጉሥ፡ ዐቢይ። ወሀሎ፡ ሥዕለ፡ ዚአሃ፡ ለእግዝእትነ፡ በውስተ፡ ምስጋዶሙ፡ ለሰብአ፡ ሮም፡ ወኵሎሙ፡ ሰብአ፡ ግብጽ፡ ወአፍርንግ፡ ወእስክንድርያ፡ ወሶርያ፡ ወገላትያ፡ ይበውኡ፡ ኀበ፡ ይእቲ፡ ሥዕል,EMML (HMML) 2275,https://w3id.org/vhmml/readingRoom/view/204104,
351,ኀይል፡ ወተአምር፡ ዘገብረት፡ እግዝእትነ፡ ማርያም። ወሀለወ፡ ህየ፡ አሐዱ፡ ቀሲስ፡ ፈራሄ፡ እግዚአብሔር፡ ዘያፈቅራ፡ ለእግዝእትነ፡ ማርያም፡ በኵሉ፡ ልቡ፡ ወበኵሉ፡ ኃይሉ፡ ወኢይቄድስ፡ ዘእንበለ፡ ቅዳሴሃ፡ ለእግዝእትነ፡ ማርያም,EMML (HMML) 2275,https://w3id.org/vhmml/readingRoom/view/204104,
352,ወሀለወት፡ አሐቲ፡ ቤተ፡ ክርስቲያን፡ እንተ፡ ተሐንጸት፡ በስማ፡ ለእግዝእትነ፡…. ወብዙኃን፡ አብዕልት፡ ወበዓልታተ፡ ቤት፡ ይነብሩ፡ ውስተ፡ ይእቲ፡ ሀገር፡ ወበዑላን፡ ጥቀ፡ በንዋየ፡ ወርቅ፡ ወብሩር፡ ወበአልባሰ፡ ሠርጕ፡ ክቡር,EMML (HMML) 2275,https://w3id.org/vhmml/readingRoom/view/204104,
353,ስምዑኬ፡ ተአምሪሃ፡ ለእግዝእትነ፡ ማርያም። ወሀሎ፡ አሐዱ፡ ነጋዲ፡ በደወለ፡ አግዓዚ፡ ዘይፈርሆ፡ ለእግዚአብሔር፡ ወያፈቅራ፡ ፈድፋደ፡ ለእግዝእትነ፡…. ወአሐተ፡ ዕለተ፡ ተሠየጠ፡ ገብረ፡ እምምሥያተ፡ ዳሞት፡ ወሖረ፡ ለአርብሖ፡ ውስተ፡ ምሥያተ፡ በራራ,EMML (HMML) 2275,https://w3id.org/vhmml/readingRoom/view/204104,
354,ስምዑ፡ ኵልክሙ፡ ማኅበረ፡ ቤተ፡ ክርስቲያን፡ ዘገብረት፡ እግዝእትነ፡ ማርያም፡ ዐቢየ፡ ኀይለ፡ ወዕፁበ፡ ተአምረ፡ በላዕለ፡ አሐዱ፡ ንጉሥ፡ ፍቁረ፡ ወልዳ፡ ወላእከ፡ ዚአሃ። እምዘገብረት፡ ሎቱ፡ ብዙኃተ፡ ተአምረ፡ ወመንክራተ፡ ዕፁባተ፡ ወመድምማተ፡ ዘያስተፌሥሕ፡ ልበ፡ ሰማዕያን፡ ወዘይትነከር፡ በዐውደ፡ ጉቡኣን፡ ዝንቱ፡ ውእቱ፡ ቀዳሜ፡ ተአምሪሃ፡ ለእግዝእትነ፡ ማርያም፡ ዘገብረት፡ ሎቱ፡ ለውእቱ፡ ንጉሥ። ወአመ፡ አንበሮ፡ እግዚአብሔር፡ በመንበረ፡ አበዊሁ፡ ዳዊት፡ ወሰሎሞን፡ ሶቤሃ፡ ፈነወ፡ ላእካነ፡ ውስተ፡ ኵሉ፡ አህጉረ፡ መንግሥቱ፡ ኀበ፡ ሀለዉ፡ ቅዱሳን፡ እለ፡ በአድባራት፡ ወገዳማት,EMML (HMML) 2275,https://w3id.org/vhmml/readingRoom/view/204104,
355,ወሶበ፡ አኃዙ፡ የሐንጹ፡ ቤተ፡ ክርስቲያነ፡ ቅዱሳን፡ እለ፡ ደብረ፡ ማርያም፡ አስተጋብኡ፡ ብዙኃነ፡ ጸረብተ፡ ዕፀው፡ ወአእባን። ወሐነጹ፡ በዐቢይ፡ ትጋህ፡ ስሳ፡ መነኮሳት፡ ዘእንበለ፡ ይደምሩ፡ አሐደ፡ እምሰብአ፡ ዓለም፡ ዳእሙ፡ ኵሎሙ፡ መነኮሳት፡ ልቡሳነ፡ አስኬማ,EMML (HMML) 2275,https://w3id.org/vhmml/readingRoom/view/204104,
356,ወሀለወት፡ አሐቲ፡ ቤተ፡ ክርስቲያን፡ በማዕዶተ፡ ተከዜ፡ በምድረ፡ ሲሬ፡ እንተ፡ ትሰመይ፡ ደብረ፡ ማርያም፡ ወአመ፡ ፳፡ ወ፩፡ ለወርኃ፡ ጥር፡ ይትጋብኡ፡ ብዙኃን፡ ሕዝብ፡ ለገቢረ፡ በዓለ፡ ዕረፍታ፡ ለማርያም፡ ወለተዝካረ፡ መምህራንሂ፡ አባ፡ ቶማስ፡ ወአባ፡ ፊቅጦር,EMML (HMML) 2275,https://w3id.org/vhmml/readingRoom/view/204104,
357,ተብህለ፡ በእንተ፡ አሐዱ፡ ነጋዲ፡ ወእንዘ፡ የሐውር፡ ውስተ፡ ፍኖተ፡ ኢየሩሳሌም፡ ሶበ፡ በጽሐ፡ ኀበ፡ ምድረ፡ በድው፡ እንተ፡ ትሰመይ፡ ሐምዳ፡ ወመዋዕሊሁኒ፡ መዋዕለ፡ ሃጋይ፡ አመ፡ ፲፡ ወ፮፡ ለየካቲት፡ በዕለተ፡ በዐል፡ ዐቢይ፡ በዘነሥአት፡ እግዝእትነ፡…. ኪዳነ፡ ምሕረት፡ እምኀበ፡ ወልዳ፡ ኢየሱስ፡ ክርስቶስ,EMML (HMML) 2275,https://w3id.org/vhmml/readingRoom/view/204104,
358,ወሀለወት፡ አሐቲ፡ ቤተ፡ ክርስቲያን፡ በደወለ፡ ግብጽ፡ በምኵናነ፡ ምስር፡ በሀገረ፡ ዐባይ፡ እለ፡ ስክንድርያ፡ በመንበረ፡ ማርቆስ፡ ወንጌላዊ፡ ወሕንጽት፡ ይእቲ፡ በስማ፡ ለእግዝእትነ፡ ማርያም፡ ዘሥዑል፡ በወርቅ,EMML (HMML) 2275,https://w3id.org/vhmml/readingRoom/view/204104,
359,ወሀለወት፡ አሐቲ፡ ቤተ፡ ክርስቲያን፡ እንተ፡ ተሐንጸት፡ በስማ፡ ለእግዝእትነ፡…. ወብዙኃን፡ ሕዝብ፡ ወካህናት፡ ይነብሩ፡ ውስቴታ። ወዐቃቢሃ፡ ለይእቲ፡ ቤተ፡ ክርስቲያን፡ ዕቡይ፡ ውእቱ፡ ወዝኁር፡ ወኢይትለአክ፡ በንጹሕ,EMML (HMML) 2275,https://w3id.org/vhmml/readingRoom/view/204104,
360,ኀይለ፡ ወተአምረ፡ ዘገብረት፡ እግዝእትነ፡ ማርያም፡ በላዕለ፡ ሥዕላ። ወሀሎ፡ አሐዱ፡ ነዳይ፡ ዘያፈቅሮ፡ ለእግዚአብሔር፡ ልዑል፡ በኵሉ፡ ልቡ፡ ወበኵሉ፡ ኀይሉ፡ ወይጸውር፡ ሥዕለ፡ ዚአሃ፡ ለማርያም፡ በንጹሕ፡ ዘእንበለ፡ ርስሐት,EMML (HMML) 2275,https://w3id.org/vhmml/readingRoom/view/204104,(ንጽሕፍ፡) ኀይለ፡ ወተአምረ፡ ዘገብረት፡ እግዝእትነ፡ ማርያም፡ በላዕለ፡ ሥዕላ። ወሀሎ፡ አሐዱ፡ ነዳይ፡ ዘያፈቅሮ፡ ለእግዚአብሔር፡ ልዑል፡ በኵሉ፡ ልቡ፡ ወበኵሉ፡ ኀይሉ፡ ወይጸውር፡ ሥዕለ፡ ዚአሃ፡ ለማርያም፡ በንጹሕ፡ ዘእንበለ፡ ርስሐት
361,ወሀሎ፡ አሐዱ፡ መነኮስ፡ ዘያፈቅሮ፡ ለአግዚአብሔር፡ ልዑል፡ ወይትለአካ፡ ለእግዝእትነ፡…. በኵሉ፡ ልቡ፡ ወበኵሉ፡ ሕሊናሁ፡ ወያነብብ፡ ወትረ፡ ውዳሴያቲሃ፡ ወሰላማቲሃ፡ ዘእንበለ፡ አፅርዖ። ወእንዘ፡ ሀለወ፡ በዘከመዝ፡ ግብር፡ ውእቱ፡ መነኮስ፡ ጸውዖ፡ አሐዱ፡ ባዕል፡ ለገቢረ፡ በዓለ፡ ፍልሰታ፡ ለእግዝእትነ,EMML (HMML) 2275,https://w3id.org/vhmml/readingRoom/view/204104,
362,ስምዑኬ፡ እንተ፡ ዘገብረት፡ እግዝእትነ፡ ማርያም፡ መንክረ፡ ወመድምመ፡ ወዕፁበ፡ ኀይለ፡ ተአምር፡ በላዕለ፡ አሐዱ፡ ብእሲ፡ ፍቁረ፡ ዚአሃ። ወሀሎ፡ አሐዱ፡ ባዕል፡ ዘይገብር፡ በዓለ፡ ፍልሰታ፡ ለእግዝእትነ፡…. በአምሳለ፡ ትንሣእሁ፡ ለወልዳ፡ በአፅግቦ፡ ርኁባን፡ ወበአርውዮ፡ ጽሙዓን፡ ወበአልብሶ፡ ዕሩያን,EMML (HMML) 2275,https://w3id.org/vhmml/readingRoom/view/204104,
363,ኀይለ፡ ተአምሪሃ፡ ለእግዝእትነ፡…. ዘገብረት፡ ላዕለ፡ ብፅዕት፡ ወኅሪት፡ ታውክልያ፡ ሰማዕት፡ ወብእሲተ፡ ሰማዕት፡ ዮስጦስ፡ ወእመ፡ አቦሊ፡ ሰማዕት። ወእንዘ፡ ሀለወት፡ ታውክልያ፡ ቀዲማ፡ ውስተ፡ ቤተ፡ ጸሎት,EMML (HMML) 2275,https://w3id.org/vhmml/readingRoom/view/204104,
364,ጸጋ፡ ወኃይለ፡ ዘመንክር፡ ወመድምም፡ ዘገብረት፡ እግዝእትነ፡…. ወሀሎ፡ አሐዱ፡ መምህረ፡ ደብር፡ ዘፍጹም፡ በኵሉ፡ ምግባረ፡ ሠናይ፡ ወበሃይማኖት፡ ባሕቱ፡ ይጸልእ፡ ወይሜንን፡ ማኅሌተ፡ አቡነ፡ ጊዮርጊስ,EMML (HMML) 2275,https://w3id.org/vhmml/readingRoom/view/204104,
365,ስምዑኬ፡ ኦደቂቀ፡ ቤተ፡ ክርስቲያን፡ ኀይለ፡ ተአምሪሃ፡ ለእግዝእትነ፡ ዘከመ፡ ገብረት፡ ሎሙ፡ ለእለ፡ ይጸመድዋ፡ ወይትለአክዋ፡ በኵሉ፡ ልቦሙ፡ ወይትቀነዩ፡ ሰዓታተ፡ ፍቁራ፡ ጊዮርጊስ፡ መዓልተ፡ ወሌሊተ። ወሀለወ፡ አሐዱ፡ መነኮስ፡ ዘያፈቅሮ፡ ለእግዚአብሔር፡ ልዑል፡ በኵሉ፡ ልቡ፡ ወበኵሉ፡ ኀይሉ፡ ወወትረ፡ ትሔውፆ፡ እግዝእትነ፡…. በእንተ፡ ቅድስናሁ፡ ወበእንተ፡ ንጽሐ፡ ሕሊናሁ,EMML (HMML) 2275,https://w3id.org/vhmml/readingRoom/view/204104,
366,ተብህለ፡ በእንተ፡ አሐዲ፡ ብእሲ፡ ኄር፡ ወፈራሄ፡ እግዚአብሔር፡ ወፍጹም፡ ውእቱ፡ በምግባረ፡ ሠናይ፡ ወበሃይማኖት። ወእንዘ፡ ሀለወ፡ በንእሱ፡ ነሥአ፡ አስኬማ፡ መላእክት፡ በንጽሕ፡ ወበቅድስና። ወእምአመ፡ ለብሰ፡ ልብሰ፡ ምንኵስና፡ ወሶበ፡ ኮኖ፡ ፬፡ ዓመተ፡ አእመረ፡ ሕልመ፡ ሌሊት,EMML (HMML) 2275,https://w3id.org/vhmml/readingRoom/view/204104,
367,ወሀሎ፡ አሐዲ፡ ብእሲ፡ ኄር፡ ወፈራሄ፡ እግዚአብሔር፡ ወያፈቅራ፡ ፈድፋደ፡ ለእግዝእትነ፡…. ወባዕል፡ ውእቱ፡ ጥቀ፡ ወብእሲቱኒ፡ ኄርት፡ ይእቲ፡ ወፍጽምት፡ በምግባረ፡ ሠናይ፡ ወበሃይማኖት። ወባሕቱ፡ ብዙኃ፡ ይቴክዙ፡ ወየሐዝኑ፡ በእንተ፡ ሀጢአ፡ ውሉድ,EMML (HMML) 2275,https://w3id.org/vhmml/readingRoom/view/204104,
368,ወሀለወት፡ አሐቲ፡ ቤተ፡ ክርስቲያን፡ በደሴተ፡ ባሕር፡ እንተ፡ ተሐንጸት፡ በስማ፡ ለእግዝእትነ፡…. ወብዙኃ፡ ተአምራተ፡ ወመንክራተ፡ ይትገበር፡ ውስተ፡ ይእቲ፡ ቤተ፡ ክርስቲያን፡ ወመቃብሪሁ፡ ይእቲ፡ ለብፁዕ፡ ጌርሎስ፡ ሰማዕተ፡ ኢየሱስ፡ ክርስቶስ፡ ዘፈጸመ፡ ስምዖ፡ በእደ፡ ቆዝሞስ፡ ዕልው፡ ዘምስለ፡ ፵፡ ወ፬፡ ሰማዕታት። ወበህየ፡ ሀለዉ፡ ክልኤት፡ አኃው፡ ጽሙዳን፡ ወትረ፡ ውስተ፡ ይእቲ፡ ደሴት፡ በጾም፡ ወበጸሎት፡ ወበጸማ፡ ዐቢይ,EMML (HMML) 2275,https://w3id.org/vhmml/readingRoom/view/204104,
369,ስምዑኬ፡ ዘገብረት፡ እግዝእትነ፡…. ኀይለ፡ ወተአምረ፡ በላዕለ፡ ብፁዕ፡ ገብረ፡ ክርስቶስ፡ ወልደ፡ ቴዎዶስዮስ፡ ንጉሠ፡ ቍስጥንጥንያ። ወእምአመ፡ ወፅአ፡ እምቤተ፡ አቡሁ፡ ወእሙ፡ መኒኖ፡ መንግሥተ፡ ወኀዲጎ፡ መርዓተ፡ ኀበ፡ ነገደ፡ ርሑቀ፡ መጠነ፡ አሐቲ፡ ዓመት፡ ወበጽሐ፡ ሀገረ፡ እንተ፡ ስማ፡ አርማንያ,EMML (HMML) 2275,https://w3id.org/vhmml/readingRoom/view/204104,
370,ወሀሎ፡ አሐዱ፡ ብእሲ፡ በሀገረ፡ ሮሜ፡ እምነ፡ በሐውርተ፡ ሉፊ፡ ወእምጸዓዳ፡ ወስሙ፡ ለውእቱ፡ ብእሲ፡ አብርሃም፡ ወስመ፡ ብእሲቱኒ፡ ሀሪክ፡ መሃይምናን፡ በክርስቶስ፡ ወንጹሓን፡ እሙንቱ፡ ወአልቦሙ፡ ውሉደ,EMML (HMML) 2275,https://w3id.org/vhmml/readingRoom/view/204104,
371,ተአምሪሃ፡ ለእግዝእትነ፡…. እጽሕፍ፡ ለክሙ፡ መሃይምናን፡ እንተ፡ ትትዌከሉ፡ በኃይለ፡ ተአምሪሃ፡ እጽሕፍ፡ ለክሙ፡ ካህናት፡ እንተ፡ ትጸውዱ፡ ለስብሐቲሃ,EMML (HMML) 3872,https://www.vhmml.org/readingRoom/view/205677,
372,ወሶበ፡ ተጽሕፈ፡ ዝተአምሪሃ፡ ዘገብረት፡ በፀራ፡ መቅሠፍተ፡ ወበፍቁራኒሃ፡ ትፍሥሕተ፡ በበአሐዱ፡ እምኔሆሙ፡ አኅበርክዎ፡ በአሐዱ፡ ርእሰ፡ መጽሐፍ፡ ወበዋሕድ፡ ተፍጻሚተ፡ ምዕራፍ፡ በእንተ፡ ፍቅረ፡ ተአምሪሃ፡ ለእግዝእትነ፡ ማርያም። ጸሎታ፡….,EMML (HMML) 3872,https://www.vhmml.org/readingRoom/view/205677,
373,ስምዑ፡ መሃይምናን፡ ተአምራቲሃ፡ ወመንክራቲሃ፡ ንግሩ፡ ለእጓለ፡ እመሕያው። ወሀሎ፡ አሐዱ፡ ብእሲ፡ መሃይምን፡ ዘትረ፡ ይስሕቅ፡ ለገቢረ፡ ተዝካራ፡ እምዘቦ፡ ጥሪተ፡ ወይሁብ፡ ለቤተ፡ ክርስቲያን፡ አምጣነ፡ ተክህሎ,EMML (HMML) 3872,https://www.vhmml.org/readingRoom/view/205677,
374,ወነበረ፡ አሐዱ፡ ብእሲ፡ ሰራቂ፡ ዘወትረ፡ የሃይድ፡ እክለ፡ እምገራህት፡ ወሶበ፡ ኀተትዎ፡ ዓመፃሁ፡ ይከሕድ፡ ወኢይአምን፡ ኃጣውኢሁ,EMML (HMML) 3872,https://www.vhmml.org/readingRoom/view/205677,
375,ስምዑ፡ ዘገብረት፡ ተአምረ፡ በአሐዱ፡ ዘመን፡ ይኃሥሡ፡ ላቲ፡ ጐንደ፡ ዕፀው፡ ገዚፈ፡ ለምግባረ፡ ድፍነት,EMML (HMML) 3872,https://www.vhmml.org/readingRoom/view/205677,
376,አጽምኡ፡ ሕዝብየ፡ ዘገብረት፡ ተአምረ፡ አመ፡ ትትኃነጽ፡ ሀገረ፡ ማርያም፡ እንዘ፡ ይቴከዙ፡ ለኃሢሠ፡ እብን፡ በብዙኅ፡ ፍና,EMML (HMML) 3872,https://www.vhmml.org/readingRoom/view/205677,
377,ስምዑ፡ ምእመናን፡ ዘአርአየት፡ ዕፁበ፡ በውስተ፡ ባዕድ፡ ሀገር። ወተንሥአ፡ ስምዖን፡ ፍቁራ፡ ለኃሢሠ፡ ዓምደ፡ ጽሕድ፡ ከመ፡ ይግበር፡ ሰዊቀ፡ ስቅላሃ፡ ለሀገረ፡ ማርያም,EMML (HMML) 3872,https://www.vhmml.org/readingRoom/view/205677,
378,ወሀሎ፡ አሐዱ፡ ብእሲ፡ ቅዱስ፡ ዘስሙ፡ ዮሐንስ፡ ካማ፡ ዘኀሠሠ፡ እምንእሱ፡ አፍቅሮቶ፡ ለክርስቶስ፡ በዐቢይ፡ ገድል፡ ወአመ፡ ልህቀ፡ ፈኀሩ፡ ሎቱ፡ ወለተ፡ ድንግለ,EMML (HMML) 6938,https://www.vhmml.org/readingRoom/view/200563,
379,ተአምር፡ ዘገብረት፡ ሎቱ፡ እግዝእትነ፡ ለዘርአ፡ ያዕቆብ፡ ንጉሥ፡ ዘተሰምየ፡ ቍስጠንጢኖስ፡ ኢኮነ፡ በጸሙ፡ ወኢበጸሎቱ፡ ወኢበንጽሑ፡ ወኢበምጽዋቱ፡ ወኢበምህልላሁ፡ ኢበቀዊሞቱ፡ ወኢበአንብዑ,EMML (HMML) 6938,https://www.vhmml.org/readingRoom/view/200563,
380,ወኮነ፡ እንዘ፡ ሀሎ፡ ዘርአ፡ ያዕቆብ፡ በምድረ፡ አጐባ፡ ፈነወ፡ ዓላዊ፡ ሰራዊተ፡ ብዙኃነ፡ ውስተ፡ አሐቲ፡ ሀገረ፡ ክርስቲያን፡ እንዘ፡ ኢየአምር፡ ንጉሥ,EMML (HMML) 6938,https://www.vhmml.org/readingRoom/view/200563,
