Order,Painting ID,Canonical Story ID,Recension ID,Manuscript,Manuscript Link,Image Link,Painting Number,Painting folio,Painting scan,Number of Episodes,Episode Number,Episode Description,Episode Location,Episode Keywords,Episode Caption,Episode Notes,Featured Story Image,Countif Unique Manuscript,IIIF?,Total Manuscripts with this Story ID illustrated,Story ID + Manuscript ID + Painting Number + Painting folio + Painting scan (technical column),Total Story ID Paintings,Total Manuscript Paintings
858,1770,136,,BOr (BL) 648,http://www.bl.uk/manuscripts/Viewer.aspx?ref=or_648_f001r,no IIIF link,1,32v,,5,1,1. The king orders the people to capture the thief,top-left,,,,FALSE,1,,1,136 BOr (BL) 648 1 32v ,1,67
858,1770,136,,BOr (BL) 648,http://www.bl.uk/manuscripts/Viewer.aspx?ref=or_648_f001r,no IIIF link,1,32v,,5,2,2. The thief attacks the people on the road,top-center,,,,FALSE,1,,1,136 BOr (BL) 648 1 32v ,1,67
858,1770,136,,BOr (BL) 648,http://www.bl.uk/manuscripts/Viewer.aspx?ref=or_648_f001r,no IIIF link,1,32v,,5,3,3. The thief is hung by his neck,top-right,,,,FALSE,1,,1,136 BOr (BL) 648 1 32v ,1,67
858,1770,136,,BOr (BL) 648,http://www.bl.uk/manuscripts/Viewer.aspx?ref=or_648_f001r,no IIIF link,1,32v,,5,4,4. The king commands the soldiers to cut off the head of the thief,bottom-left,,,,FALSE,1,,1,136 BOr (BL) 648 1 32v ,1,67
858,1770,136,,BOr (BL) 648,http://www.bl.uk/manuscripts/Viewer.aspx?ref=or_648_f001r,no IIIF link,1,32v,,5,5,5. The thief becomes a monk,bottom-right,,,,FALSE,1,,1,136 BOr (BL) 648 1 32v ,1,67
859,1580,137,,BOr (BL) 648,http://www.bl.uk/manuscripts/Viewer.aspx?ref=or_648_f001r,no IIIF link,1,35r,,3,1,1. The Heavenly Altar,top,,,"Uncertain: Two figures appearing before a building, one carries a censer and handcross, the other carries a candle. Three figures stand before an icon or a church of St Mary. One figure wears a crown and carries a handkerchief",FALSE,1,,1,137 BOr (BL) 648 1 35r ,1,67
859,1580,137,,BOr (BL) 648,http://www.bl.uk/manuscripts/Viewer.aspx?ref=or_648_f001r,no IIIF link,1,35r,,3,2,2. A crowd of people gather in front of the king,bottom-left,,,,FALSE,1,,1,137 BOr (BL) 648 1 35r ,1,67
859,1580,137,,BOr (BL) 648,http://www.bl.uk/manuscripts/Viewer.aspx?ref=or_648_f001r,no IIIF link,1,35r,,3,3,3. The wise woman Sybil reveals to the king her vision about St Mary and Jesus Christ appearing within a golden ring,bottom-right,,,,FALSE,1,,1,137 BOr (BL) 648 1 35r ,1,67
860,1715,138,,BOr (BL) 648,http://www.bl.uk/manuscripts/Viewer.aspx?ref=or_648_f001r,no IIIF link,1,36v,,4,1,1. The sinful deacon is killed by his enemies,top-left,,,,FALSE,1,,2,138 BOr (BL) 648 1 36v ,2,67
860,1715,138,,BOr (BL) 648,http://www.bl.uk/manuscripts/Viewer.aspx?ref=or_648_f001r,no IIIF link,1,36v,,4,2,2. St Mary appears to a deacon and commands him to disinter the killed man and rebury him,top-right,,,,FALSE,1,,2,138 BOr (BL) 648 1 36v ,2,67
860,1715,138,,BOr (BL) 648,http://www.bl.uk/manuscripts/Viewer.aspx?ref=or_648_f001r,no IIIF link,1,36v,,4,3,3. The killed deacon is disintered and they find a flower growing out of his mouth,bottom-left,,,,FALSE,1,,2,138 BOr (BL) 648 1 36v ,2,67
860,1715,138,,BOr (BL) 648,http://www.bl.uk/manuscripts/Viewer.aspx?ref=or_648_f001r,no IIIF link,1,36v,,4,4,4. The killed deacon is reburied in consecrated ground,bottom-right,,,,FALSE,1,,2,138 BOr (BL) 648 1 36v ,2,67
861,1285,138,,UNESCO (HMML) 11.04,images in PEMM Dropbox,,1,145r,,2,1,2. St Mary appears to a deacon and commands him to disinter the killed man and rebury him,left,,,,FALSE,1,,2,138 UNESCO (HMML) 11.04 1 145r ,2,5
861,1285,138,,UNESCO (HMML) 11.04,images in PEMM Dropbox,,1,145r,,2,2,3. The killed deacon is disintered and they find a flower growing out of his mouth,right,,,,FALSE,1,,2,138 UNESCO (HMML) 11.04 1 145r ,2,5
862,1286,139,,BOr (BL) 648,http://www.bl.uk/manuscripts/Viewer.aspx?ref=or_648_f001r,no IIIF link,1,49v,,2,1,1. The knight repents and becomes a monk,bottom-left,,,,FALSE,1,,2,139 BOr (BL) 648 1 49v ,3,67
862,1286,139,,BOr (BL) 648,http://www.bl.uk/manuscripts/Viewer.aspx?ref=or_648_f001r,no IIIF link,1,49v,,2,2,"2. The abbot attempts to teach the knight, but the knight is only able to learn the Hail Mary",bottom-right,,,,FALSE,1,,2,139 BOr (BL) 648 1 49v ,3,67
863,374,139,,BOr (BL) 648,http://www.bl.uk/manuscripts/Viewer.aspx?ref=or_648_f001r,no IIIF link,2,50r,,1,1,"3. After the death of the knight, a marvellous tree grows from his grave",top,,,,FALSE,0,,2,139 BOr (BL) 648 2 50r ,3,67
864,375,139,EMML (HMML) 1573,EMML (HMML) 1180,https://w3id.org/vhmml/readingRoom/view/203016,,1,108v,,1,1,"3. After the death of the knight, a marvellous tree grows from his grave",bottom-center,,,,FALSE,1,,2,139 EMML (HMML) 1180 1 108v ,3,46
898,1721,140,,B-Dublin (CBL) 914,images in PEMM Dropbox,,1,27r,,4,1,7. The funeral of Bārok,top-left,,,"Plate LXXXI Of Budge, Lady Meux facsimile",FALSE,1,,31,140 B-Dublin (CBL) 914 1 27r ,41,48
898,1721,140,,B-Dublin (CBL) 914,images in PEMM Dropbox,,1,27r,,4,2,3. The icon of the Virgin and Child,top-right,,,,FALSE,1,,31,140 B-Dublin (CBL) 914 1 27r ,41,48
898,1721,140,,B-Dublin (CBL) 914,images in PEMM Dropbox,,1,27r,,4,3,1. Bārok sitting in his house surrounded by those for whom he makes a feast,bottom-left,,,,FALSE,1,,31,140 B-Dublin (CBL) 914 1 27r ,41,48
898,1721,140,,B-Dublin (CBL) 914,images in PEMM Dropbox,,1,27r,,4,4,5. Bārok surrounded by his attackers who are holding various weapons,bottom-right,,,,FALSE,1,,31,140 B-Dublin (CBL) 914 1 27r ,41,48
899,1298,140,,B-Oslo (SCOL) 248,"Budge, Lady Meux facsimile",,1,54v,,2,1,1. Bārok sitting in his house surrounded by those for whom he makes a feast,top,,,"Plate LXXIX Of Budge, Lady Meux facsimile",FALSE,1,,31,140 B-Oslo (SCOL) 248 1 54v ,41,53
899,1298,140,,B-Oslo (SCOL) 248,"Budge, Lady Meux facsimile",,1,54v,,2,2,2. His guests sitting and drinking wine,bottom,,,,FALSE,1,,31,140 B-Oslo (SCOL) 248 1 54v ,41,53
900,386,140,,B-Oslo (SCOL) 248,"Budge, Lady Meux facsimile",,2,55r,,1,1,5. Bārok surrounded by his attackers who are holding various weapons,full,,,"Plate LXXX Of Budge, Lady Meux facsimile",FALSE,0,,31,140 B-Oslo (SCOL) 248 2 55r ,41,53
865,376,140,EMML (HMML) 3872,BOr (BL) 520,http://www.bl.uk/manuscripts/Viewer.aspx?ref=or_520_f001r,no IIIF link,1,232v,,1,1,1. Bārok sitting in his house surrounded by those for whom he makes a feast,bottom,,,,FALSE,1,,31,140 BOr (BL) 520 1 232v ,41,61
866,377,140,EMML (HMML) 3872,BOr (BL) 520,http://www.bl.uk/manuscripts/Viewer.aspx?ref=or_520_f001r,no IIIF link,2,233r,,1,1,5. Bārok surrounded by his attackers who are holding various weapons,full,,,,FALSE,0,,31,140 BOr (BL) 520 2 233r ,41,61
867,1780,140,,BOr (BL) 635,http://www.bl.uk/manuscripts/Viewer.aspx?ref=or_635_f001r,no IIIF link,1,113r,,6,1,1. Bārok sitting in his house surrounded by those for whom he makes a feast,top-left,,,,FALSE,1,,31,140 BOr (BL) 635 1 113r ,41,63
867,1780,140,,BOr (BL) 635,http://www.bl.uk/manuscripts/Viewer.aspx?ref=or_635_f001r,no IIIF link,1,113r,,6,2,4. Bārok being consecrated as a monk,top-left-center,,,,FALSE,1,,31,140 BOr (BL) 635 1 113r ,41,63
867,1780,140,,BOr (BL) 635,http://www.bl.uk/manuscripts/Viewer.aspx?ref=or_635_f001r,no IIIF link,1,113r,,6,3,3. The icon of the Virgin and Child,top-right-center,,,,FALSE,1,,31,140 BOr (BL) 635 1 113r ,41,63
867,1780,140,,BOr (BL) 635,http://www.bl.uk/manuscripts/Viewer.aspx?ref=or_635_f001r,no IIIF link,1,113r,,6,4,7. The funeral of Bārok,top-right,,,,FALSE,1,,31,140 BOr (BL) 635 1 113r ,41,63
867,1780,140,,BOr (BL) 635,http://www.bl.uk/manuscripts/Viewer.aspx?ref=or_635_f001r,no IIIF link,1,113r,,6,5,2. His guests sitting and drinking wine,bottom-left,,,,FALSE,1,,31,140 BOr (BL) 635 1 113r ,41,63
867,1780,140,,BOr (BL) 635,http://www.bl.uk/manuscripts/Viewer.aspx?ref=or_635_f001r,no IIIF link,1,113r,,6,6,5. Bārok surrounded by his attackers who are holding various weapons,bottom-right,,,,FALSE,1,,31,140 BOr (BL) 635 1 113r ,41,63
868,1781,140,,BOr (BL) 639,http://www.bl.uk/manuscripts/Viewer.aspx?ref=or_639_f001r,no IIIF link,1,140r,,6,1,1. Bārok sitting in his house surrounded by those for whom he makes a feast,top-left,,,,FALSE,1,,31,140 BOr (BL) 639 1 140r ,41,58
868,1781,140,,BOr (BL) 639,http://www.bl.uk/manuscripts/Viewer.aspx?ref=or_639_f001r,no IIIF link,1,140r,,6,2,3. The icon of the Virgin and Child,top-center,,,,FALSE,1,,31,140 BOr (BL) 639 1 140r ,41,58
868,1781,140,,BOr (BL) 639,http://www.bl.uk/manuscripts/Viewer.aspx?ref=or_639_f001r,no IIIF link,1,140r,,6,3,7. The funeral of Bārok,top-right,,,,FALSE,1,,31,140 BOr (BL) 639 1 140r ,41,58
868,1781,140,,BOr (BL) 639,http://www.bl.uk/manuscripts/Viewer.aspx?ref=or_639_f001r,no IIIF link,1,140r,,6,4,2. His guests sitting and drinking wine,bottom-left,,,,FALSE,1,,31,140 BOr (BL) 639 1 140r ,41,58
868,1781,140,,BOr (BL) 639,http://www.bl.uk/manuscripts/Viewer.aspx?ref=or_639_f001r,no IIIF link,1,140r,,6,5,4. Bārok being consecrated as a monk,bottom-center,,,,FALSE,1,,31,140 BOr (BL) 639 1 140r ,41,58
868,1781,140,,BOr (BL) 639,http://www.bl.uk/manuscripts/Viewer.aspx?ref=or_639_f001r,no IIIF link,1,140r,,6,6,5. Bārok surrounded by his attackers who are holding various weapons,bottom-right,,,,FALSE,1,,31,140 BOr (BL) 639 1 140r ,41,58
869,1287,140,,BOr (BL) 641,http://www.bl.uk/manuscripts/Viewer.aspx?ref=or_641_f001r,"https://api.bl.uk/image/iiif/ark:/81055/vdc_100054923333.0x000126/full/400,/0/default.jpg?t=1654636988110",1,144v,,2,1,1. Bārok sitting in his house surrounded by those for whom he makes a feast,top,,How Barok made a feast for our Lady Mary with gifts of an abundance of bread and an abundance of mead; How his attendant gave wine to Barok: Barok's house; The food and the bread,,FALSE,1,,31,140 BOr (BL) 641 1 144v ,41,63
869,1287,140,,BOr (BL) 641,http://www.bl.uk/manuscripts/Viewer.aspx?ref=or_641_f001r,"https://api.bl.uk/image/iiif/ark:/81055/vdc_100054923333.0x000126/full/400,/0/default.jpg?t=1654636988110",1,144v,,2,2,2. His guests sitting and drinking wine,bottom,,The people who feasted in Barok's house; The vessels of wine from which the people drank in Barok's house,,FALSE,1,,31,140 BOr (BL) 641 1 144v ,41,63
870,1716,140,,BOr (BL) 641,http://www.bl.uk/manuscripts/Viewer.aspx?ref=or_641_f001r,"https://api.bl.uk/image/iiif/ark:/81055/vdc_100054923333.0x000127/full/400,/0/default.jpg?t=1654636988110",2,145r,,4,1,3. The icon of the Virgin and Child,top-left,,The icon of our Lady Mary and her beloved Son,,FALSE,0,,31,140 BOr (BL) 641 2 145r ,41,63
870,1716,140,,BOr (BL) 641,http://www.bl.uk/manuscripts/Viewer.aspx?ref=or_641_f001r,"https://api.bl.uk/image/iiif/ark:/81055/vdc_100054923333.0x000127/full/400,/0/default.jpg?t=1654636988110",2,145r,,4,2,7. The funeral of Bārok,top-right,,How those people buried Barok,,FALSE,0,,31,140 BOr (BL) 641 2 145r ,41,63
870,1716,140,,BOr (BL) 641,http://www.bl.uk/manuscripts/Viewer.aspx?ref=or_641_f001r,"https://api.bl.uk/image/iiif/ark:/81055/vdc_100054923333.0x000127/full/400,/0/default.jpg?t=1654636988110",2,145r,,4,3,4. Bārok being consecrated as a monk,bottom-left,,How Barok became a monk,,FALSE,0,,31,140 BOr (BL) 641 2 145r ,41,63
870,1716,140,,BOr (BL) 641,http://www.bl.uk/manuscripts/Viewer.aspx?ref=or_641_f001r,"https://api.bl.uk/image/iiif/ark:/81055/vdc_100054923333.0x000127/full/400,/0/default.jpg?t=1654636988110",2,145r,,4,4,5. Bārok surrounded by his attackers who are holding various weapons,bottom-right,,How the enemy of Barok stabbed him with a spear; Also this one who stoned Barok with a rock; Also this one who beat Barok with a stone,,FALSE,0,,31,140 BOr (BL) 641 2 145r ,41,63
871,1782,140,,BOr (BL) 645,http://www.bl.uk/manuscripts/Viewer.aspx?ref=or_645_f001r,"https://api.bl.uk/image/iiif/ark:/81055/vdc_100054933823.0x0000d5/full/400,/0/default.jpg?t=1654637023205",1,106r,,6,1,1. Bārok sitting in his house surrounded by those for whom he makes a feast,top-left,,How the attendant gave wine to Barok; Barok's house,,FALSE,1,,31,140 BOr (BL) 645 1 106r ,41,48
871,1782,140,,BOr (BL) 645,http://www.bl.uk/manuscripts/Viewer.aspx?ref=or_645_f001r,"https://api.bl.uk/image/iiif/ark:/81055/vdc_100054933823.0x0000d5/full/400,/0/default.jpg?t=1654637023205",1,106r,,6,2,3. The icon of the Virgin and Child,top-center,,The icon of our Lady Mary and her beloved Son,,FALSE,1,,31,140 BOr (BL) 645 1 106r ,41,48
871,1782,140,,BOr (BL) 645,http://www.bl.uk/manuscripts/Viewer.aspx?ref=or_645_f001r,"https://api.bl.uk/image/iiif/ark:/81055/vdc_100054933823.0x0000d5/full/400,/0/default.jpg?t=1654637023205",1,106r,,6,3,7. The funeral of Bārok,top-right,,,,FALSE,1,,31,140 BOr (BL) 645 1 106r ,41,48
871,1782,140,,BOr (BL) 645,http://www.bl.uk/manuscripts/Viewer.aspx?ref=or_645_f001r,"https://api.bl.uk/image/iiif/ark:/81055/vdc_100054933823.0x0000d5/full/400,/0/default.jpg?t=1654637023205",1,106r,,6,4,2. His guests sitting and drinking wine,bottom-left,,,,FALSE,1,,31,140 BOr (BL) 645 1 106r ,41,48
871,1782,140,,BOr (BL) 645,http://www.bl.uk/manuscripts/Viewer.aspx?ref=or_645_f001r,"https://api.bl.uk/image/iiif/ark:/81055/vdc_100054933823.0x0000d5/full/400,/0/default.jpg?t=1654637023205",1,106r,,6,5,4. Bārok being consecrated as a monk,bottom-center,,,,FALSE,1,,31,140 BOr (BL) 645 1 106r ,41,48
871,1782,140,,BOr (BL) 645,http://www.bl.uk/manuscripts/Viewer.aspx?ref=or_645_f001r,"https://api.bl.uk/image/iiif/ark:/81055/vdc_100054933823.0x0000d5/full/400,/0/default.jpg?t=1654637023205",1,106r,,6,6,5. Bārok surrounded by his attackers who are holding various weapons,bottom-right,,,,FALSE,1,,31,140 BOr (BL) 645 1 106r ,41,48
872,378,140,,BOr (BL) 646,http://www.bl.uk/manuscripts/Viewer.aspx?ref=or_646_f001r,,1,52v,,1,1,5. Bārok surrounded by his attackers who are holding various weapons,top,,,,FALSE,1,,31,140 BOr (BL) 646 1 52v ,41,36
873,1581,140,,BOr (BL) 647,http://www.bl.uk/manuscripts/Viewer.aspx?ref=or_647_f001r,,1,82r,,3,1,1. Bārok sitting in his house surrounded by those for whom he makes a feast,top-left,,,,FALSE,1,,31,140 BOr (BL) 647 1 82r ,41,52
873,1581,140,,BOr (BL) 647,http://www.bl.uk/manuscripts/Viewer.aspx?ref=or_647_f001r,,1,82r,,3,2,3. The icon of the Virgin and Child,top-right,,,Barok stands in front of the icon,FALSE,1,,31,140 BOr (BL) 647 1 82r ,41,52
873,1581,140,,BOr (BL) 647,http://www.bl.uk/manuscripts/Viewer.aspx?ref=or_647_f001r,,1,82r,,3,3,5. Bārok surrounded by his attackers who are holding various weapons,bottom-left,,,,FALSE,1,,31,140 BOr (BL) 647 1 82r ,41,52
874,1717,140,,BOr (BL) 648,http://www.bl.uk/manuscripts/Viewer.aspx?ref=or_648_f001r,,1,51v,,4,1,1. Bārok sitting in his house surrounded by those for whom he makes a feast,top-left,,,,FALSE,1,,31,140 BOr (BL) 648 1 51v ,41,67
874,1717,140,,BOr (BL) 648,http://www.bl.uk/manuscripts/Viewer.aspx?ref=or_648_f001r,,1,51v,,4,2,5. Bārok surrounded by his attackers who are holding various weapons,top-right,,,,FALSE,1,,31,140 BOr (BL) 648 1 51v ,41,67
874,1717,140,,BOr (BL) 648,http://www.bl.uk/manuscripts/Viewer.aspx?ref=or_648_f001r,,1,51v,,4,3,4. Bārok being consecrated as a monk,bottom-left,,,,FALSE,1,,31,140 BOr (BL) 648 1 51v ,41,67
874,1717,140,,BOr (BL) 648,http://www.bl.uk/manuscripts/Viewer.aspx?ref=or_648_f001r,,1,51v,,4,4,8. A crowd of people inside a church in front of an icon of St Mary and a crowd of people outside the church,bottom-right,,,A figure (Barok? A patron?) lays before the church. This differs from the episode depicting the funeral of Barok,FALSE,1,,31,140 BOr (BL) 648 1 51v ,41,67
875,379,140,,BOr (BL) 649,http://www.bl.uk/manuscripts/Viewer.aspx?ref=or_649_f001r,,1,91v,,1,1,4. Bārok being consecrated as a monk,bottom-right,,,,FALSE,1,,31,140 BOr (BL) 649 1 91v ,41,42
893,1296,140,,CR-Paris (BNF) 51,https://gallica.bnf.fr/ark:/12148/btv1b100914617/f174.image.r=Ethiopien%20d'Abbadie%20102,,1,64r,133,2,1,5. Bārok surrounded by his attackers who are holding various weapons,left,,,,FALSE,1,,31,140 CR-Paris (BNF) 51 1 64r 133,41,3
893,1296,140,,CR-Paris (BNF) 51,https://gallica.bnf.fr/ark:/12148/btv1b100914617/f174.image.r=Ethiopien%20d'Abbadie%20102,,1,64r,133,2,2,3. The icon of the Virgin and Child,right,,,,FALSE,1,,31,140 CR-Paris (BNF) 51 1 64r 133,41,3
894,1297,140,,CR-Paris (BNF) 55,https://gallica.bnf.fr/ark:/12148/btv1b52504901k.r=Ethiopien%20d%27Abbadie%20114?rk=21459;2,,1,67v,136,2,1,1. Bārok sitting in his house surrounded by those for whom he makes a feast,top,,How his attendant gave wine to Barok: Barok's house; The food and the bread; These are the people feasting in Barok's house,,FALSE,1,,31,140 CR-Paris (BNF) 55 1 67v 136,41,63
894,1297,140,,CR-Paris (BNF) 55,https://gallica.bnf.fr/ark:/12148/btv1b52504901k.r=Ethiopien%20d%27Abbadie%20114?rk=21459;2,,1,67v,136,2,2,2. His guests sitting and drinking wine,bottom-right,,The vessels of wine from which the people drank in Barok's house; Jugs of wine,,FALSE,1,,31,140 CR-Paris (BNF) 55 1 67v 136,41,63
895,1720,140,,CR-Paris (BNF) 55,https://gallica.bnf.fr/ark:/12148/btv1b52504901k.r=Ethiopien%20d%27Abbadie%20114?rk=21459;2,,2,68r,137,4,1,3. The icon of the Virgin and Child,top-left,,Icon of our Lady Mary and her beloved Son,,FALSE,0,,31,140 CR-Paris (BNF) 55 2 68r 137,41,63
895,1720,140,,CR-Paris (BNF) 55,https://gallica.bnf.fr/ark:/12148/btv1b52504901k.r=Ethiopien%20d%27Abbadie%20114?rk=21459;2,,2,68r,137,4,2,5. Bārok surrounded by his attackers who are holding various weapons,bottom-left,,How the enemies of Barok attacked him with a rock and a sword and a spear,,FALSE,0,,31,140 CR-Paris (BNF) 55 2 68r 137,41,63
