Manuscript,Canonical Story ID,Recension ID,Canonical Story Title,Folio Start,Scan Start,Column Start,Line Start,Body of Story Start,Folio End,Scan End,Column End,Line End,Miracle Number,Incipit,Confidence Score,Incipit Full,Story Word Variation,Story Incomplete,Blank TM folios,Number of Paintings,Painting Note,Notes,Exclude from ITool,Ethiopic Story Number,Miracles Sequence Number,Canonical Incipit,"Macomber Ms, non-Macomber Record",Best Incipit Tool Match,Nonunique Incipit,New Ms,Folio Start Number,Folio Start Letter,"Temporary English Translation for TGS 1994, to be moved when ID'd",Princeton Catalog Folios,Princeton Catalog Titles,Manuscript Date Range Start        ,Manuscript Date Range End        ,Story Century,Story Earliest Century,Incipit Typed,ID Ready
TGS (EOTC) 1996,19,,"The monk, Yǝsḥaq, who prayed for seven years that Saint Mary would appear to him.",2016,,,,,,,,,392,በእንተ ፡ ይስሐቅ ፡ መነኰስ ፡ ዘያፈቅራ ፡ ለእግዝእትነ ።,,,,FALSE,,,,,FALSE,387,,FALSE,FALSE,,FALSE,,2016,,,,,1995,1996,20,16,1,1
TGS (EOTC) 1996,,,,2017,,,,,,,,,393,ዘከመ ፡ ወደስታ ፡ ለእግዝእትነ ፡ ቤተ ፡ ክርስቲያን ፡ ቅድስት ።,,,,FALSE,,,,,FALSE,388,,FALSE,FALSE,,FALSE,,2017,,,,,1995,1996,20,,1,0
TGS (EOTC) 1996,,,,2019,,,,,,,,,394,ዘከመ ፡ ይደሉ ፡ ወድሶ ፡ ዕበያ ፡ ወክብራ ፡ ለእግዝእትነ ።,,,,FALSE,,,,,FALSE,389,,FALSE,FALSE,,FALSE,,2019,,,,,1995,1996,20,,1,0
TGS (EOTC) 1996,,,,2021,,,,,,,,,395,በእንተ ፡ መካን ፡ ዘይትነገር ፡ ቦቱ ፡ ስብሐቲሃ ፡ ለእግዝእትነ ።,,,,FALSE,,,,,FALSE,390,,FALSE,FALSE,,FALSE,,2021,,,,,1995,1996,20,,1,0
TGS (EOTC) 1996,311,,A stream runs uphill after his neighbor had diverted it.,2022,,,,,,,,,396,በእንተ ፡ አሐዱ ፡ ብእሲ ፡ ሐፃቤ ፡ ልብስ ።,,,,FALSE,,,,,FALSE,391,,FALSE,FALSE,,FALSE,,2022,,,,,1995,1996,20,15,1,1
TGS (EOTC) 1996,,,,2023,,,,,,,,,397,በእንተ ፡ ማኅበረ ፡ ምዕመናን ።,,,,FALSE,,,,,FALSE,392,,FALSE,FALSE,,FALSE,,2023,,,,,1995,1996,20,,1,0
TGS (EOTC) 1996,,,,2024,,,,,,,,,398,በእንተ ፡ ታቦት ፡ ዘተረክበት ፡ በምኲራበ ፡ ተንባላት ።,,,,FALSE,,,,,FALSE,393,,FALSE,FALSE,,FALSE,,2024,,,,,1995,1996,20,,1,0
TGS (EOTC) 1996,,,,2027,,,,,,,,,399,በእንተ ፡ ሠረቅት ፡ ዘሠረቁ ፡ ታቦተ ፡ ማርያም ፡ ዘግሼን ።,,,,FALSE,,,,,FALSE,394,,FALSE,FALSE,,FALSE,,2027,,,,,1995,1996,20,,1,0
TGS (EOTC) 1996,,,,2030,,,,,,,,,400,ዘከመ ፡ አስተርአየት ፡ እግዝእትነ ፡ ውስተ ፡ ቤተ ፡ ክርስቲያን ፡ ዘቅድስተ ፡ ቅዱሳን ፡ ማርያም ፤,,,,FALSE,,,,,FALSE,395,,FALSE,FALSE,,FALSE,,2030,,,,,1995,1996,20,,1,0
TGS (EOTC) 1996,,,,2034,,,,,,,,,401,በእንተ ፡ አስተርእዮታ ፡ ለእርዝእትነ ፡ ካዕበ ፡ ውስተ ፡ ብሔረ ፡ ግብፅ ።,,,,FALSE,,,,,FALSE,396,,FALSE,FALSE,,FALSE,,2034,,,,,1995,1996,20,,1,0
TGS (EOTC) 1996,341,,The thieves who stole the furnishings of a church of Saint Mary and refused to restore them when she appeared to them.,2035,,,,,,,,,402,በእንተ ፡ ክልኤቱ ፡ ሠረቅት ።,,,,FALSE,,,,,FALSE,397,,FALSE,FALSE,,FALSE,,2035,,,,,1995,1996,20,16,1,1
TQ (EOTC) 2005,,,,265,,,,,265,,,,1,ወሀሎ፡ ፩ዱ፡ ብእሲ፡ እምደቂቀ፡ አዳም፡ ዘስሙ፡ ሴሩህ። ወተወልደ፡ ሎቱ፡ ለሴሩህ፡ ወልድ፡ ዘስሙ፡ ብኑ። ተወጥነ፡ አምልኮ፡ ጣኦት። ወኀበ፡ መቃብሩሂ፡ በቆለት፡ ዕፅ፡ እኪት፡ ሰይጣናዊት፡ ዘታሥዕር፡ ጾመ። ወናሁ፡ ዘርዐ፡ ፀራዊ፡ እንዘ፡ ያመጽእ፡ እምኀበ፡ ሀለወት።,,,,FALSE,,,,,FALSE,,,FALSE,FALSE,,FALSE,,26,5,,,,2005,2005,,,1,0
TQ (EOTC) 2005,,,,265,,,,,265,,,,2,ወ፩ዱ፡ ብእሲ፡ ዘስሙ፡ መሐመድ፡ መምህረ፡ ተንባላት። ወእምብዝኃ፡ ክሕደቱ፡ ይውዕል፡ ምስለ፡ አጋንንት። ወበአሐቲ፡ ዕለት፡ እንዘ፡ ይሰግድ፡ ተእኅዘ፡ በፅኑዕ፡ ሕማመ፡ ፍልፀት፡ ዘርእስ፡ ዘአኀዘቶ፡ እምንእሱ። ወእንዘ፡ ይፄዕር፡ በዝንቱ፡ ሕማመ፡ ርዕስ፡ ወእምዕለታት፡ በአሐቲ፡ ዕለት፡ መጽአ፡ ዲያብሎስ፡ ከመ፡ ያስሕቶ፡ በትምይንት።,,,,FALSE,,,,,FALSE,,,FALSE,FALSE,,FALSE,,26,5,,,,2005,2005,,,1,0
TQ (EOTC) 2005,,,,265,,,,,267,,,,3,ወሶበ፡ ይሰውዕሰ፡ መሐመድ፡ ዕፀ፡ ኩስራ፡ ወይሰግድ፡ ይመጽእ፡ ሶቤሃ፡ ዲያብሎስ፡ ኀቤሁ፡ እምብዝኀ፡ ፍቅረ፡ መጽሐፍ፡ ዘይትበሃል፡ ፍርቃን፡ ዘይትረከብ፡ ምዕራፍ፡ ፳ወ፰ቱ፡ ጺሒፍሰ፡ ጽሐፎ። ወባሕቱ፡ ከመ፡ ኢያንብብዎ፡ ሕፅሮ።,,,,FALSE,,,,,FALSE,,,FALSE,FALSE,,FALSE,,26,5,,,,2005,2005,,,1,0
TQ (EOTC) 2005,332,,The new tabot of Saint Mary that was found outside the box in which it had been placed.,267,,,,,271,,,,4,ወሀለወት፡ ውስተ፡ ጽርሐ፡ መንግሥቱ፡ አሐቲ፡ ታቦት፡ ዘሥርዕት፡ በስማ፡ ለእግዝእትነ፡… ጽዮን፡ ዘአንበርዋ፡ ውስተ፡ ከርሰ፡ ሣፁን፡ እምቅድመ፡ ይቀድስዋ። ወእምዝ፡ ረከብዋ፡ ወፂኣ፡ እምውሣጤ፡ ሣፁን፡ ዘእንበለ፡ ይትረኀው፡ መንሠገ፡ ማኅተመ፡ ሣፁን፡ ነቢራ፡ መልዕልተ፡ ሜላት፡ ዘሐሪር።,,,,FALSE,,,,ወሀለወት፡ ውስተ፡ ጽርሐ፡ መንግሥቱ፡ አሐቲ፡ ታቦት፡ ዘሥርዕት፡ በስማ፡ ለእግዝእትነ፡ ቅድስት፡ ድንግል፡ በ፪ኤ፡ ማርያም፡ ጽዮን፡ ዘአንበርዋ፡ ውስተ፡ ከርሰ፡ ሣፁን፡ እምቅድመ፡ ይቀድስዋ። ወእምዝ፡ ረከብዋ፡ ወፂኣ፡ እምውሣጤ፡ ሣፁን፡ ዘእንበለ፡ ይትረኀው፡ መንሠገ፡ ማኅተመ፡ ሣፁን፡ ነቢራ፡ መልዕልተ፡ ሜላት፡ ዘሐሪር።,FALSE,,,FALSE,FALSE,EMML (HMML) 2275 169r,FALSE,,26,7,,,,2005,2005,,16,1,1
TQ (EOTC) 2005,333,,"A monk, while guarding a church, has a nocturnal emission and finds himself suddenly outside the courtyard of the church.",271,,,,,275,,,,5,ወውእቱሰ፡ ንጉሥ፡ እምብዝኀ፡ አፍቅሮቱ፡ ኪያሃ፡ ሐነፀ፡ ላቲ፡ ቤተ፡ ክርስቲያን፡ በስማ፡ ለቡርክት፡ ወንጽሕት፡ … ። ወአሠርገዋ፡ በወርቅ፡ ወበብሩ፡ ወበልብሰ፡ ሜላት፡ ክቡር። ወሤመ፡ ላቲ፡ ዓዲ፡ ብዙኃነ፡ ካህናተ፡ ወዲያቆናተ፡ እለ፡ ይትቀነዩ፡ ውስቴታ፡ ሌሊተ፡ ወመዐልተ፡ በአንብቦ፡ መዝሙረ፡ ዳዊት፡ ወበማኅሌተ፡ ያሬድ፡ ወበሰዓታተ፡ ብፁዕ፡ ጊዮርጊስ።,,,,FALSE,,,,ወውእቱሰ፡ ንጉሥ፡ እምብዝኀ፡ አፍቅሮቱ፡ ኪያሃ፡ ሐነፀ፡ ላቲ፡ ቤተ፡ ክርስቲያን፡ በስማ፡ ለቡርክት፡ ወንጽሕት፡ ማርያም፡ ጽዮን፡ ወላዲተ፡ አምላክ። ወአሠርገዋ፡ በወርቅ፡ ወበብሩ (sic)፡ ወበልብሰ፡ ሜላት፡ ክቡር። ወሤመ፡ ላቲ፡ ዓዲ፡ ብዙኃነ፡ ካህናተ፡ ወዲያቆናተ፡ እለ፡ ይትቀነዩ፡ ውስቴታ፡ ሌሊተ፡ ወመዐልተ፡ በአንብቦ፡ መዝሙረ፡ ዳዊት፡ ወበማኅሌተ፡ ያሬድ፡ ወበሰዓታተ፡ ብፁዕ፡ ጊዮርጊስ።,FALSE,,,FALSE,FALSE,EMML (HMML) 2275 171r,FALSE,,27,1,,,,2005,2005,,16,1,1
TQ (EOTC) 2005,334,,An angel drives away the custodian of a church of Saint Mary when he was about to enter after sinning with a woman.,275,,,,,277,,,,6,ወሀለወት፡ አሐቲ፡ ቤተ፡ ክርስቲያን፡ እንተ፡ ተሐንፀት፡ በስማ፡ ለእግዝእትነ፡… ። ወብዙኅ፡ ተአምር፡ ወመንክር፡ ዘይትገበር፡ በውስቴታ። ወሃሎ፡ ብእሲ፡ ዐቃቤ፡ አንቀጸ፡ ቤተ፡ ክርስቲያን፡ መዓልተ፡ ወሌሊተ፡ ወውእቱ፡ ይጠቅዕ፡ መጥቅዐ፡ በኵሉ፡ ጊዜ፡ ወያርኁ፡ ኀዋኅዊሃ። ወአሐተ፡ ዕለተ፡ ረከቦ፡ ድቀተ፡ ሥጋ፡ ምስለ፡ አንስት፡ እምድኅረ፡ ድራር፡ በጊዜ፡ ምሴት።,,,,FALSE,,,,ወሀለወት፡ አሐቲ፡ ቤተ፡ ክርስቲያን፡ እንተ፡ ተሐንፀት፡ በስማ፡ ለእግዝእትነ፡ ጽዮን፡ ማርያም። ወብዙኅ፡ ተአምር፡ ወመንክር፡ ዘይትገበር፡ በውስቴታ። ወሃሎ፡ ብእሲ፡ ዐቃቤ፡ አንቀጸ፡ ቤተ፡ ክርስቲያን፡ መዓልተ፡ ወሌሊተ፡ ወውእቱ፡ ይጠቅዕ፡ መጥቅዐ፡ በኵሉ፡ ጊዜ፡ ወያርኁ፡ ኀዋኅዊሃ። ወአሐተ፡ ዕለተ፡ ረከቦ፡ ድቀተ፡ ሥጋ፡ ምስለ፡ አንስት፡ እምድኅረ፡ ድራር፡ በጊዜ፡ ምሴት።,FALSE,,,FALSE,FALSE,EMML (HMML) 2275 172v,FALSE,,27,5,,,,2005,2005,,16,1,1
TQ (EOTC) 2005,335,,The Ethiopian general who went off to fight the Muslims without the consent of the king.,277,,,,,278,,,,7,ወሀሎ፡ ፩ዱ፡ መኰንን፡ መልአከ፡ ኃይሉ፡ ለንጉሥ። ወሖረ፡ ውስተ፡ ፀብዐ፡ ዕልዋን፡ ዘእንበለ፡ ሥምረተ፡ ሕሊና ሁ፡ ለንጉሥ፡ ወኀየልዎ፡ እሉ፡ ዕልዋን፡ ለዝኩ፡ መኰንን። ወሀለወት፡ ምስለ፡ ውእቱ፡ መኰንን፡ ታቦተ፡ እግዝእትነ፡ ጽዮን፡ ማርያም፡ እስመ፡ ሥርዓት፡ ሎቱ፡ እምአበዊሁ፡ ሶበ፡ ጊዜ፡ ሖረ፡ ውስተ፡ ፀብዕ፡ ኢየኀድግ፡ ታቦተ፡ እግዝእትነ፡ ማርያም።,,,,FALSE,,,,,FALSE,,,FALSE,FALSE,EMML (HMML) 2275 173v,FALSE,,27,7,,,,2005,2005,,16,1,1
TQ (EOTC) 2005,,,,278,,,,,280,,,,8,ወሀሎ፡ አሐዱ፡ ዲያቆን፡ ዘይትመሐፀን፡ ወዘይትቀነይ፡ ለቤተ፡ ክርስቲያነ፡ እግዝእትነ፡ ማርያም፡ ጽዮን፡ እንዘ፡ የሐውር፡ በበወርኁ። ወበአሐዱ፡ እመዋዕል፡ ውእቱ፡ ዲያቆን፡ በፀብአ፡ ሰይጣን፡ ሐመ፡ በእኩይ፡ ሕማም። አእዳዊሁ፡ ወአእጋሪሁ፡ ወክሳዱ፡ ተሰብሩ። ወኵሉ፡ ህዋሳቲሁ፡ ተሌለዩ። ወሥእነ፡ አንሳስሆ (sic)።,,,,FALSE,,,,not in Macomber?,FALSE,,,FALSE,FALSE,,FALSE,,27,8,,,,2005,2005,,,1,0
VL-Vatican (BAV) 267,236,,Saint Mary gives a thirsty dog water to drink from her shoe.,13r,,,,,,,,,,,,,,FALSE,,,,,FALSE,,,FALSE,FALSE,,FALSE,,13,r,,,,1900,1999,20,16,0,1
VL-Vatican (BAV) 267,400,,The five sorrows of Saint Mary.,14r,,,,,,,,,,,,,,FALSE,,,,,FALSE,,,FALSE,FALSE,,FALSE,,14,r,,,,1900,1999,20,16,0,1
VL-Vatican (BAV) 267,404,,Saint Mary gives a garment to a poor monk.,15r,,,,,,,,,,,,,,FALSE,,,,,FALSE,,,FALSE,FALSE,,FALSE,,15,r,,,,1900,1999,20,15,0,1
VL-Vatican (BAV) 267,187,,The peasant who complained to Saint Mary because she did not reply to his Hail Mary.,16r,,,,,,,,,,,,,,FALSE,,,,,FALSE,,,FALSE,FALSE,,FALSE,,16,r,,,,1900,1999,20,15,0,1
VL-Vatican (BAV) 267,135,,The sinful deacon who was healed by a drop of Saint Mary's milk.,16v,,,,,,,,,,,,,,FALSE,,,,,FALSE,,,FALSE,FALSE,,FALSE,,16,v,,,,1900,1999,20,15,0,1
VL-Vatican (BAV) 267,161,,The pious monk (or: the Jew from Akhmim) whom Saint Mary made young.,17r,,,,,,,,,,,,,,FALSE,,,,,FALSE,,,FALSE,FALSE,,FALSE,,17,r,,,,1900,1999,20,15,0,1
VL-Vatican (BAV) 267,162,,The pious monk scribe who used to write Saint Mary's name in golden ink.,18v,,,,,,,,,,,,,,FALSE,,,,,FALSE,,,FALSE,FALSE,,FALSE,,18,v,,,,1900,1999,20,15,0,1
VL-Vatican (BAV) 267,163,,"The Muslim whom Saint Mary told to receive baptism. Later, as Bishop of Rome, he cut off his hand because of a carnal thought.",19v,,,,,,,,,,,,,,FALSE,,,,,FALSE,,,FALSE,FALSE,,FALSE,,19,v,,,,1900,1999,20,15,0,1
VL-Vatican (BAV) 267,19,,"The monk, Yǝsḥaq, who prayed for seven years that Saint Mary would appear to him.",21r,,,,,,,,,,,,,,FALSE,,,,,FALSE,,,FALSE,FALSE,,FALSE,,21,r,,,,1900,1999,20,16,0,1
VL-Vatican (BAV) 267,137,,The Emperor of Rome who erected an altar in his palace.,23r,,,,,,,,,,,,,,FALSE,,,,,FALSE,,,FALSE,FALSE,,FALSE,,23,r,,,,1900,1999,20,15,0,1
VL-Vatican (BAV) 267,27,,"Maryam from Dǝfrā, a child who wanted to receive Communion but was shut up in the house when her family went to church, goes to heaven.",23r,,,,,,,,,,,,,,FALSE,,,,,FALSE,,,FALSE,FALSE,,FALSE,,23,r,,,,1900,1999,20,16,0,1
VL-Vatican (BAV) 267,54,,Saint Mary carries a dying monk to Jerusalem.,24v,,,,,,,,,,,,,,FALSE,,,,,FALSE,,,FALSE,FALSE,,FALSE,,24,v,,,,1900,1999,20,15,0,1
VL-Vatican (BAV) 267,154,,The two women who were attacked by robbers on their way to church.,25v,,,,,,,,,,,,,,FALSE,,,,,FALSE,,,FALSE,FALSE,,FALSE,,25,v,,,,1900,1999,20,15,0,1
VL-Vatican (BAV) 267,16,,"Three Arabs, journeying to Rif on the Nile in Egypt, fall into the water due to a storm and two are saved from crocodiles.",26v,,,,,,,,,,,,,,FALSE,,,,,FALSE,,,FALSE,FALSE,,FALSE,,26,v,,,,1900,1999,20,16,0,1
VL-Vatican (BAV) 267,13,,The composition of the Miracles of Mary by Bishop Hildephonsus of Toledo.,28r,,,,,,,,,,,,,,FALSE,,,,,FALSE,,,FALSE,FALSE,,FALSE,,28,r,,,,1900,1999,20,15,0,1
VL-Vatican (BAV) 267,33,,The French artist who fell from the scaffolding while painting frescoes.,30v,,,,,,,,,,,,,,FALSE,,,,,FALSE,,,FALSE,FALSE,,FALSE,,30,v,,,,1900,1999,20,15,0,1
VL-Vatican (BAV) 267,153,,The young man who used to bring roses to the icon of Saint Mary.,32r,,,,,,,,,,,,,,FALSE,,,,,FALSE,,,FALSE,FALSE,,FALSE,,32,r,,,,1900,1999,20,14,0,1
VL-Vatican (BAV) 267,46,,The church of Saint Mary that moved by itself to the shore of the Mediterranean Sea.,34v,,,,,,,,,,,,,,FALSE,,,,,FALSE,,,FALSE,FALSE,,FALSE,,34,v,,,,1900,1999,20,15,0,1
VL-Vatican (BAV) 267,43,,"The story of the blind priest, Yohannes Bakansi; Mary heals his eyes with milk from her breasts",35v,,,,,,,,,,,,,,FALSE,,,,,FALSE,,,FALSE,FALSE,,FALSE,,35,v,,,,1900,1999,20,16,0,1
VL-Vatican (BAV) 267,48,,The rich man from Colosse who was shot in the eye with an arrow while fighting the Qwez.,37v,,,,,,,,,,,,,,FALSE,,,,,FALSE,,,FALSE,FALSE,,FALSE,,37,v,,,,1900,1999,20,15,0,1
VL-Vatican (BAV) 267,59,,"Elizabeth, the blind daughter of Abraham and Gera Anest of Baderman.",38v,,,,,,,,,,,,,,FALSE,,,,,FALSE,,,FALSE,FALSE,,FALSE,,38,v,,,,1900,1999,20,16,0,1
VL-Vatican (BAV) 267,57,,The widow who could not find husbands for her three daughters.,41r,,,,,,,,,,,,,,FALSE,,,,,FALSE,,,FALSE,FALSE,,FALSE,,41,r,,,,1900,1999,20,16,0,1
VL-Vatican (BAV) 267,61,,The two brothers who copied the Miracles of Mary and fell into the doing of a sin.,42v,,,,,,,,,,,,,,FALSE,,,,,FALSE,,,FALSE,FALSE,,FALSE,,42,v,,,,1900,1999,20,15,0,1
VL-Vatican (BAV) 267,68,,"Saint Mary appears to the martyr, Giyorgis Haddis, in prison.",43v,,,,,,,,,,,,,,FALSE,,,,,FALSE,,,FALSE,FALSE,,FALSE,,43,v,,,,1900,1999,20,15,0,1
VL-Vatican (BAV) 267,82,,"Katir, the old priest from Elkesus, who was about to be dismissed from the church.",44v,,,,,,,,,,,,,,FALSE,,,,,FALSE,,,FALSE,FALSE,,FALSE,,44,v,,,,1900,1999,20,15,0,1
VL-Vatican (BAV) 267,83,,The story of the two brothers from Dalga who were dyers.,46r,,,,,,,,,,,,,,FALSE,,,,,FALSE,,,FALSE,FALSE,,FALSE,,46,r,,,,1900,1999,20,15,0,1
VL-Vatican (BAV) 267,99,,"The stone-footed man (i. e., a man with gout) from France.",47v,,,,,,,,,,,,,,FALSE,,,,,FALSE,,,FALSE,FALSE,,FALSE,,47,v,,,,1900,1999,20,15,0,1
VL-Vatican (BAV) 267,103,,"Bishop Mercurius, whom the patriarch wanted to remove because of leprosy.",49r,,,,,,,,,,,,,,FALSE,,,,,FALSE,,,FALSE,FALSE,,FALSE,,49,r,,,,1900,1999,20,15,0,1
VL-Vatican (BAV) 267,112,,A poor woman with a broken leg is healed by the icon of Saint Mary in the church of Harat ar-Rum.,50r,,,,,,,,,,,,,,FALSE,,,,,FALSE,,,FALSE,FALSE,,FALSE,,50,r,,,,1900,1999,20,15,0,1
VL-Vatican (BAV) 267,158,,The prioress who became pregnant after sinning with a servant.,52v,,,,,,,,,,,,,,FALSE,,,,,FALSE,,,FALSE,FALSE,,FALSE,,52,v,,,,1900,1999,20,15,0,1
VL-Vatican (BAV) 267,140,,The sinful deacon whom his enemies could not kill until he had confessed himself to a priest.,55r,,,,,,,,,,,,,,FALSE,,,,,FALSE,,,FALSE,FALSE,,FALSE,,55,r,,,,1900,1999,20,15,0,1
VL-Vatican (BAV) 267,142,,"The deacon's prayer that contained five times ""Rejoice!"" [tafassehiyat].",55v,,,,,,,,,,,,,,FALSE,,,,,FALSE,,,FALSE,FALSE,,FALSE,,55,v,,,,1900,1999,20,15,0,1
VL-Vatican (BAV) 267,7,,Dabra Qaləmon miracles: The monk of Dabra Qaləmon who humbly pretends not to fast and is saved from his brothers by Mary.,56v,,,,,,,,,,,,,,FALSE,,,,,FALSE,,,FALSE,FALSE,,FALSE,,56,v,,,,1900,1999,20,16,0,1
VL-Vatican (BAV) 267,125,,The story of the cannibal from Qemer.,61r,,,,,,,,,,,,,,FALSE,,,,,FALSE,,,FALSE,FALSE,,FALSE,,61,r,,,,1900,1999,20,14,0,1
VL-Vatican (BAV) 267,415,,The thief who was caught stealing from the church of Saint Mary and was released by his captors when he prayed to her.,63v,,,,,,,,,,,,,,FALSE,,,,,FALSE,,,FALSE,FALSE,,FALSE,,63,v,,,,1900,1999,20,15,0,1
VL-Vatican (BAV) 267,185,,The rich woman who went with the monks to the manbalis for prayer and there saw a vision of Saint Mary.,64r,,,,,,,,,,,,,,FALSE,,,,,FALSE,,,FALSE,FALSE,,FALSE,,64,r,,,,1900,1999,20,15,0,1
VL-Vatican (BAV) 267,152,,The widow who prayed to Saint Mary and saved her only son from death by hanging.,64v,,,,,,,,,,,,,,FALSE,,,,,FALSE,,,FALSE,FALSE,,FALSE,,64,v,,,,1900,1999,20,14,0,1
VL-Vatican (BAV) 267,140,,The sinful deacon whom his enemies could not kill until he had confessed himself to a priest.,65v,,,,,,,,,,,,,,FALSE,,,,,FALSE,,,FALSE,FALSE,,FALSE,,65,v,,,,1900,1999,20,15,0,1
VL-Vatican (BAV) 267,309,,Saint Mary appears to an official who kidnapped a girl that had made a vow of virginity.,66r,,,,,,,,,,,,,,FALSE,,,,,FALSE,,,FALSE,FALSE,,FALSE,,66,r,,,,1900,1999,20,15,0,1
VL-Vatican (BAV) 267,101,,Saint Mary saves the soul of a thief who was slain by the miraculous spring.,67v,,,,,,,,,,,,,,FALSE,,,,,FALSE,,,FALSE,FALSE,,FALSE,,67,v,,,,1900,1999,20,15,0,1
VL-Vatican (BAV) 267,132,,The woman from Cairo whose nine children all died; Mary helped her conceive three more.,68r,,,,,,,,,,,,,,FALSE,,,,,FALSE,,,FALSE,FALSE,,FALSE,,68,r,,,,1900,1999,20,15,0,1
VL-Vatican (BAV) 267,131,,The faded icon of Saint Mary that the mother-in-law wanted to discard.,68v,,,,,,,,,,,,,,FALSE,,,,,FALSE,,,FALSE,FALSE,,FALSE,,68,v,,,,1900,1999,20,15,0,1
VL-Vatican (BAV) 267,54,,Saint Mary carries a dying monk to Jerusalem.,69v,,,,,,,,,,,,,,FALSE,,,,,FALSE,,,FALSE,FALSE,,FALSE,,69,v,,,,1900,1999,20,15,0,1
VL-Vatican (BAV) 267,313,,The paralytic who was healed on the 16th of Nahase.,70r,,,,,,,,,,,,,,FALSE,,,,,FALSE,,,FALSE,FALSE,,FALSE,,70,r,,,,1900,1999,20,15,0,1
VL-Vatican (BAV) 267,314,,A priest becomes insane after his entire family dies of the plague.,70v,,,,,,,,,,,,,,FALSE,,,,,FALSE,,,FALSE,FALSE,,FALSE,,70,v,,,,1900,1999,20,15,0,1
VL-Vatican (BAV) 267,311,,A stream runs uphill after his neighbor had diverted it.,71r,,,,,,,,,,,,,,FALSE,,,,,FALSE,,,FALSE,FALSE,,FALSE,,71,r,,,,1900,1999,20,15,0,1
VL-Vatican (BAV) 267,55,,Scete miracles: Some of the deceased great Fathers of the Desert appear to the monks of Scete.,71v,,,,,,,,,,,,,,FALSE,,,,,FALSE,,,FALSE,FALSE,,FALSE,,71,v,,,,1900,1999,20,15,0,1
VL-Vatican (BAV) 267,401,,The girl who was going to be stoned after she was caught committing fornication.,72r,,,,,,,,,,,,,,FALSE,,,,,FALSE,,,FALSE,FALSE,,FALSE,,72,r,,,,1900,1999,20,15,0,1
VL-Vatican (BAV) 267,402,,The monastic community that was supplied with provisions by Saint Mary.,72v,,,,,,,,,,,,,,FALSE,,,,,FALSE,,,FALSE,FALSE,,FALSE,,72,v,,,,1900,1999,20,15,0,1
VL-Vatican (BAV) 267,404,,Saint Mary gives a garment to a poor monk.,73v,,,,,,,,,,,,,,FALSE,,,,,FALSE,,,FALSE,FALSE,,FALSE,,73,v,,,,1900,1999,20,15,0,1
VL-Vatican (BAV) 267,407,,The king's washerman who was attacked by a lion.,73v,,,,,,,,,,,,,,FALSE,,,,,FALSE,,,FALSE,FALSE,,FALSE,,73,v,,,,1900,1999,20,15,0,1
VL-Vatican (BAV) 267,408,,A young man whom his mother had vowed to the service of Saint Mary becomes impotent when his parents try to wed him.,74v,,,,,,,,,,,,,,FALSE,,,,,FALSE,,,FALSE,FALSE,,FALSE,,74,v,,,,1900,1999,20,15,0,1
VL-Vatican (BAV) 267,409,,The magistrate whom the king accused of embezzlement.,75r,,,,,,,,,,,,,,FALSE,,,,,FALSE,,,FALSE,FALSE,,FALSE,,75,r,,,,1900,1999,20,15,0,1
VL-Vatican (BAV) 267,410,,The couple that were guided by the wife's dream to find buried money with which to build a shrine to Saint Mary.,76r,,,,,,,,,,,,,,FALSE,,,,,FALSE,,,FALSE,FALSE,,FALSE,,76,r,,,,1900,1999,20,15,0,1
VL-Vatican (BAV) 267,412,,A child and his mother see the icon of Saint Mary weeping for the sins of the world.,76v,,,,,,,,,,,,,,FALSE,,,,,FALSE,,,FALSE,FALSE,,FALSE,,76,v,,,,1900,1999,20,15,0,1
VL-Vatican (BAV) 267,414,,The sinner whom Saint Mary healed after his relatives had spent all his money on physicians.,76v,,,,,,,,,,,,,,FALSE,,,,,FALSE,,,FALSE,FALSE,,FALSE,,76,v,,,,1900,1999,20,15,0,1
VL-Vatican (BAV) 267,328,,The pious abbot who was falsely accused by his monks of sinning with a woman.,77v,,,,,,,,,,,,,,FALSE,,,,,FALSE,,,FALSE,FALSE,,FALSE,,77,v,,,,1900,1999,20,15,0,1
VL-Vatican (BAV) 267,98,,Saint Basil cycle: The proud men who wanted to have a splendid icon of Saint Mary made.,78v,,,,,,,,,,,,,,FALSE,,,,,FALSE,,,FALSE,FALSE,,FALSE,,78,v,,,,1900,1999,20,15,0,1
VL-Vatican (BAV) 272,13,,The composition of the Miracles of Mary by Bishop Hildephonsus of Toledo.,8r,,,,,,,,,,,,,,FALSE,,,,,FALSE,,,FALSE,FALSE,,FALSE,,8,r,,,,1500,1599,16,15,0,1
VL-Vatican (BAV) 272,134,,The nominal Christian from Sidon who encountered a dragon.,13r,,,,,,,,,,,,,,FALSE,,,,,FALSE,,,FALSE,FALSE,,FALSE,,13,r,,,,1500,1599,16,15,0,1
VL-Vatican (BAV) 272,136,,The thief whom the king's soldiers could not kill.,19v,,,,,,,,,,,,,,FALSE,,,,,FALSE,,,FALSE,FALSE,,FALSE,,19,v,,,,1500,1599,16,15,0,1
VL-Vatican (BAV) 272,138,,"Saint Mary commands a deacon to give Christian burial to a sinful deacon assassinated by his enemies; when they disinter him, a flower is found in his mouth.",27v,,,,,,,,,,,,,,FALSE,,,,,FALSE,,,FALSE,FALSE,,FALSE,,27,v,,,,1500,1599,16,14,0,1
